flow_id,timestamp,src,dst,product,qty,value,scheduled_date,actual_date,po_date,status
dataco_22210,2017-05-11,Footwear,México,Cardio Equipment,2.0,199.9799957,2017-05-12,2017-05-11,2017-05-08,on_time
dataco_22211,2017-02-12,Footwear,El Salvador,Cardio Equipment,2.0,199.9799957,2017-02-10,2017-02-12,2017-02-06,late
dataco_22212,2017-02-07,Footwear,Guatemala,Boxing & MMA,2.0,109.9400024,2017-02-08,2017-02-07,2017-02-04,on_time
dataco_22213,2017-02-05,Footwear,Cuba,Cardio Equipment,2.0,199.9799957,2017-02-03,2017-02-05,2017-01-30,late
dataco_22214,2015-05-24,Footwear,Guatemala,Cardio Equipment,2.0,199.9799957,2015-05-24,2015-05-24,2015-05-20,on_time
dataco_22215,2015-05-03,Footwear,México,Cardio Equipment,2.0,199.9799957,2015-05-05,2015-05-03,2015-05-01,on_time
dataco_22216,2017-04-04,Footwear,Cuba,Cardio Equipment,2.0,199.9799957,2017-04-06,2017-04-04,2017-04-02,on_time
dataco_22217,2015-05-06,Footwear,México,Cardio Equipment,2.0,60.0,2015-05-05,2015-05-06,2015-05-01,late
dataco_22218,2017-03-06,Footwear,México,Cardio Equipment,2.0,199.9799957,2017-03-07,2017-03-06,2017-03-03,on_time
dataco_22219,2017-02-11,Footwear,El Salvador,Cardio Equipment,2.0,199.9799957,2017-02-10,2017-02-11,2017-02-06,late
dataco_22220,2017-05-12,Footwear,Cuba,Cardio Equipment,2.0,199.9799957,2017-05-10,2017-05-12,2017-05-06,late
dataco_22221,2015-01-12,Footwear,Cuba,Cardio Equipment,2.0,199.9799957,2015-01-12,2015-01-12,2015-01-08,on_time
dataco_22222,2017-04-16,Footwear,Brasil,Cardio Equipment,2.0,199.9799957,2017-04-14,2017-04-16,2017-04-10,late
dataco_22223,2015-02-04,Apparel,República Dominicana,Cleats,2.0,119.9800034,2015-02-03,2015-02-04,2015-01-30,late
dataco_22224,2017-04-12,Apparel,México,Cleats,2.0,119.9800034,2017-04-12,2017-04-12,2017-04-08,on_time
dataco_22225,2015-02-01,Apparel,Brasil,Cleats,2.0,119.9800034,2015-01-31,2015-02-01,2015-01-27,late
dataco_22226,2015-02-28,Apparel,República Dominicana,Cleats,2.0,119.9800034,2015-02-26,2015-02-28,2015-02-22,late
dataco_22227,2015-04-24,Apparel,México,Cleats,2.0,119.9800034,2015-04-25,2015-04-24,2015-04-21,on_time
dataco_22228,2015-03-04,Apparel,El Salvador,Cleats,2.0,119.9800034,2015-03-03,2015-03-04,2015-02-27,late
dataco_22229,2015-01-22,Apparel,México,Cleats,2.0,119.9800034,2015-01-24,2015-01-22,2015-01-20,on_time
dataco_22230,2015-01-09,Apparel,Argentina,Cleats,2.0,119.9800034,2015-01-08,2015-01-09,2015-01-04,late
dataco_22231,2017-04-29,Apparel,Perú,Cleats,2.0,119.9800034,2017-04-29,2017-04-29,2017-04-25,on_time
dataco_22232,2017-06-14,Apparel,Panamá,Cleats,2.0,119.9800034,2017-06-16,2017-06-14,2017-06-12,on_time
dataco_22233,2015-01-12,Apparel,Cuba,Cleats,2.0,119.9800034,2015-01-12,2015-01-12,2015-01-08,on_time
dataco_22234,2017-02-28,Apparel,México,Cleats,2.0,119.9800034,2017-03-02,2017-02-28,2017-02-26,on_time
dataco_22235,2015-04-23,Apparel,México,Cleats,2.0,119.9800034,2015-04-21,2015-04-23,2015-04-17,late
dataco_22236,2017-05-17,Apparel,Nicaragua,Cleats,2.0,119.9800034,2017-05-17,2017-05-17,2017-05-13,on_time
dataco_22237,2017-05-06,Apparel,México,Cleats,2.0,119.9800034,2017-05-06,2017-05-06,2017-05-02,on_time
dataco_22238,2015-04-18,Apparel,Guatemala,Cleats,2.0,119.9800034,2015-04-18,2015-04-18,2015-04-14,on_time
dataco_22239,2015-04-13,Apparel,Brasil,Cleats,2.0,119.9800034,2015-04-11,2015-04-13,2015-04-07,late
dataco_22240,2017-06-09,Apparel,México,Cleats,2.0,119.9800034,2017-06-09,2017-06-09,2017-06-05,on_time
dataco_22241,2017-05-29,Apparel,México,Cleats,2.0,119.9800034,2017-05-27,2017-05-29,2017-05-23,late
dataco_22242,2015-04-21,Apparel,México,Cleats,2.0,119.9800034,2015-04-21,2015-04-21,2015-04-17,on_time
dataco_22243,2015-03-10,Apparel,Nicaragua,Cleats,2.0,119.9800034,2015-03-11,2015-03-10,2015-03-07,on_time
dataco_22244,2015-02-02,Apparel,México,Cleats,2.0,119.9800034,2015-01-31,2015-02-02,2015-01-27,late
dataco_22245,2017-03-11,Apparel,Brasil,Cleats,2.0,119.9800034,2017-03-12,2017-03-11,2017-03-08,on_time
dataco_22246,2015-03-28,Apparel,Venezuela,Cleats,2.0,119.9800034,2015-03-29,2015-03-28,2015-03-25,on_time
dataco_22247,2015-01-18,Apparel,Guatemala,Cleats,2.0,119.9800034,2015-01-17,2015-01-18,2015-01-13,late
dataco_22248,2017-02-18,Apparel,México,Cleats,2.0,119.9800034,2017-02-19,2017-02-18,2017-02-15,on_time
dataco_22249,2015-04-09,Apparel,Honduras,Cleats,2.0,119.9800034,2015-04-10,2015-04-09,2015-04-06,on_time
dataco_22250,2017-02-01,Apparel,Perú,Cleats,2.0,119.9800034,2017-02-01,2017-02-01,2017-01-28,on_time
dataco_22251,2015-02-20,Apparel,Argentina,Cleats,2.0,119.9800034,2015-02-22,2015-02-20,2015-02-18,on_time
dataco_22252,2017-04-12,Apparel,Honduras,Cleats,2.0,119.9800034,2017-04-14,2017-04-12,2017-04-10,on_time
dataco_22253,2015-05-02,Apparel,Panamá,Cleats,2.0,119.9800034,2015-05-01,2015-05-02,2015-04-27,late
dataco_22254,2015-03-19,Apparel,Nicaragua,Cleats,2.0,119.9800034,2015-03-19,2015-03-19,2015-03-15,on_time
dataco_22255,2017-06-13,Apparel,Brasil,Cleats,2.0,119.9800034,2017-06-15,2017-06-13,2017-06-11,on_time
dataco_22256,2017-02-12,Apparel,Brasil,Cleats,2.0,119.9800034,2017-02-10,2017-02-12,2017-02-06,late
dataco_22257,2015-04-25,Apparel,Bolivia,Cleats,2.0,119.9800034,2015-04-24,2015-04-25,2015-04-20,late
dataco_22258,2015-01-07,Apparel,Cuba,Cleats,2.0,119.9800034,2015-01-07,2015-01-07,2015-01-03,on_time
dataco_22259,2017-03-26,Apparel,El Salvador,Cleats,2.0,119.9800034,2017-03-28,2017-03-26,2017-03-24,on_time
dataco_22260,2015-05-23,Apparel,México,Cleats,2.0,119.9800034,2015-05-24,2015-05-23,2015-05-20,on_time
dataco_22261,2015-01-22,Apparel,Panamá,Cleats,2.0,119.9800034,2015-01-22,2015-01-22,2015-01-18,on_time
dataco_22262,2017-06-13,Apparel,Venezuela,Cleats,2.0,119.9800034,2017-06-14,2017-06-13,2017-06-10,on_time
dataco_22263,2015-02-22,Apparel,Cuba,Cleats,2.0,119.9800034,2015-02-24,2015-02-22,2015-02-20,on_time
dataco_22264,2017-04-25,Apparel,Panamá,Cleats,2.0,119.9800034,2017-04-23,2017-04-25,2017-04-19,late
dataco_22265,2015-04-28,Apparel,Brasil,Cleats,2.0,119.9800034,2015-04-30,2015-04-28,2015-04-26,on_time
dataco_22266,2015-04-03,Apparel,El Salvador,Cleats,2.0,119.9800034,2015-04-03,2015-04-03,2015-03-30,on_time
dataco_22267,2015-03-25,Apparel,México,Cleats,2.0,119.9800034,2015-03-26,2015-03-25,2015-03-22,on_time
dataco_22268,2017-04-21,Apparel,México,Cleats,2.0,119.9800034,2017-04-23,2017-04-21,2017-04-19,on_time
dataco_22269,2015-05-23,Apparel,Panamá,Cleats,2.0,119.9800034,2015-05-21,2015-05-23,2015-05-17,late
dataco_22270,2015-02-09,Apparel,México,Cleats,2.0,119.9800034,2015-02-11,2015-02-09,2015-02-07,on_time
dataco_22271,2017-05-03,Apparel,Perú,Cleats,2.0,119.9800034,2017-05-04,2017-05-03,2017-04-30,on_time
dataco_22272,2017-02-20,Apparel,Uruguay,Cleats,2.0,119.9800034,2017-02-22,2017-02-20,2017-02-18,on_time
dataco_22273,2015-04-24,Apparel,Brasil,Cleats,2.0,119.9800034,2015-04-23,2015-04-24,2015-04-19,late
dataco_22274,2017-06-12,Apparel,Brasil,Cleats,2.0,119.9800034,2017-06-13,2017-06-12,2017-06-09,on_time
dataco_22275,2015-02-28,Apparel,Argentina,Cleats,2.0,119.9800034,2015-02-28,2015-02-28,2015-02-24,on_time
dataco_22276,2015-05-09,Apparel,Martinica,Cleats,2.0,119.9800034,2015-05-08,2015-05-09,2015-05-04,late
dataco_22277,2017-03-28,Apparel,México,Cleats,2.0,119.9800034,2017-03-27,2017-03-28,2017-03-23,late
dataco_22278,2015-05-25,Apparel,México,Cleats,2.0,119.9800034,2015-05-24,2015-05-25,2015-05-20,late
dataco_22279,2015-01-18,Apparel,República Dominicana,Cleats,2.0,119.9800034,2015-01-16,2015-01-18,2015-01-12,late
dataco_22280,2015-04-05,Apparel,Cuba,Cleats,2.0,119.9800034,2015-04-06,2015-04-05,2015-04-02,on_time
dataco_22281,2017-03-18,Apparel,Panamá,Cleats,2.0,119.9800034,2017-03-20,2017-03-18,2017-03-16,on_time
dataco_22282,2017-03-19,Apparel,México,Cleats,2.0,119.9800034,2017-03-17,2017-03-19,2017-03-13,late
dataco_22283,2017-03-16,Apparel,México,Cleats,2.0,119.9800034,2017-03-15,2017-03-16,2017-03-11,late
dataco_22284,2017-03-10,Apparel,Honduras,Cleats,2.0,119.9800034,2017-03-11,2017-03-10,2017-03-07,on_time
dataco_22285,2015-03-15,Apparel,El Salvador,Cleats,2.0,119.9800034,2015-03-16,2015-03-15,2015-03-12,on_time
dataco_22286,2017-04-21,Apparel,Ecuador,Cleats,2.0,119.9800034,2017-04-22,2017-04-21,2017-04-18,on_time
dataco_22287,2017-04-24,Apparel,México,Cleats,2.0,119.9800034,2017-04-22,2017-04-24,2017-04-18,late
dataco_22288,2017-04-06,Apparel,Honduras,Cleats,2.0,119.9800034,2017-04-06,2017-04-06,2017-04-02,on_time
dataco_22289,2015-04-16,Apparel,El Salvador,Cleats,2.0,119.9800034,2015-04-16,2015-04-16,2015-04-12,on_time
dataco_22290,2017-04-11,Apparel,Colombia,Cleats,2.0,119.9800034,2017-04-12,2017-04-11,2017-04-08,on_time
dataco_22291,2015-02-28,Golf,República Dominicana,Girls' Apparel,2.0,79.98000336,2015-02-26,2015-02-28,2015-02-22,late
dataco_22292,2017-05-16,Golf,Honduras,Women's Apparel,2.0,100.0,2017-05-17,2017-05-16,2017-05-13,on_time
dataco_22293,2015-04-03,Golf,México,Women's Apparel,2.0,100.0,2015-04-04,2015-04-03,2015-03-31,on_time
dataco_22294,2017-01-30,Golf,Brasil,Women's Apparel,2.0,100.0,2017-01-29,2017-01-30,2017-01-25,late
dataco_22295,2017-05-16,Golf,Cuba,Shop By Sport,2.0,79.98000336,2017-05-16,2017-05-16,2017-05-12,on_time
dataco_22296,2017-03-02,Golf,República Dominicana,Women's Apparel,2.0,100.0,2017-03-01,2017-03-02,2017-02-25,late
dataco_22297,2015-05-13,Golf,México,Shop By Sport,2.0,79.98000336,2015-05-14,2015-05-13,2015-05-10,on_time
dataco_22298,2015-03-28,Golf,Cuba,Women's Apparel,2.0,100.0,2015-03-30,2015-03-28,2015-03-26,on_time
dataco_22299,2017-03-10,Golf,Honduras,Girls' Apparel,2.0,140.0,2017-03-11,2017-03-10,2017-03-07,on_time
dataco_22300,2015-03-25,Golf,México,Shop By Sport,2.0,79.98000336,2015-03-26,2015-03-25,2015-03-22,on_time
dataco_22301,2015-01-18,Golf,Brasil,Women's Apparel,2.0,100.0,2015-01-16,2015-01-18,2015-01-12,late
dataco_22302,2017-05-16,Golf,Cuba,Women's Apparel,2.0,100.0,2017-05-16,2017-05-16,2017-05-12,on_time
dataco_22303,2015-04-09,Golf,Guatemala,Women's Apparel,2.0,100.0,2015-04-08,2015-04-09,2015-04-04,late
dataco_22304,2015-03-25,Golf,Honduras,Women's Apparel,2.0,100.0,2015-03-27,2015-03-25,2015-03-23,on_time
dataco_22305,2015-02-24,Golf,Honduras,Shop By Sport,2.0,79.98000336,2015-02-25,2015-02-24,2015-02-21,on_time
dataco_22306,2015-03-25,Golf,Honduras,Women's Apparel,2.0,100.0,2015-03-27,2015-03-25,2015-03-23,on_time
dataco_22307,2015-02-18,Golf,Guatemala,Women's Apparel,2.0,100.0,2015-02-16,2015-02-18,2015-02-12,late
dataco_22308,2015-01-30,Golf,El Salvador,Women's Apparel,2.0,100.0,2015-01-31,2015-01-30,2015-01-27,on_time
dataco_22309,2017-05-22,Golf,República Dominicana,Women's Apparel,2.0,100.0,2017-05-21,2017-05-22,2017-05-17,late
dataco_22310,2015-05-12,Golf,Honduras,Shop By Sport,2.0,79.98000336,2015-05-11,2015-05-12,2015-05-07,late
dataco_22311,2015-01-10,Golf,Nicaragua,Shop By Sport,2.0,79.98000336,2015-01-11,2015-01-10,2015-01-07,on_time
dataco_22312,2017-04-28,Golf,Honduras,Women's Apparel,2.0,100.0,2017-04-29,2017-04-28,2017-04-25,on_time
dataco_22313,2015-01-24,Golf,Panamá,Women's Apparel,2.0,100.0,2015-01-26,2015-01-24,2015-01-22,on_time
dataco_22314,2015-01-06,Golf,Nicaragua,Women's Apparel,2.0,100.0,2015-01-06,2015-01-06,2015-01-02,on_time
dataco_22315,2015-04-28,Golf,Colombia,Shop By Sport,2.0,79.98000336,2015-04-28,2015-04-28,2015-04-24,on_time
dataco_22316,2015-04-28,Golf,Colombia,Women's Apparel,2.0,100.0,2015-04-28,2015-04-28,2015-04-24,on_time
dataco_22317,2015-03-14,Golf,Cuba,Women's Apparel,2.0,100.0,2015-03-12,2015-03-14,2015-03-08,late
dataco_22318,2015-03-09,Golf,Honduras,Shop By Sport,2.0,79.98000336,2015-03-07,2015-03-09,2015-03-03,late
dataco_22319,2015-05-31,Golf,Honduras,Women's Apparel,2.0,100.0,2015-05-30,2015-05-31,2015-05-26,late
dataco_22320,2015-04-12,Golf,Cuba,Women's Apparel,2.0,100.0,2015-04-14,2015-04-12,2015-04-10,on_time
dataco_22321,2017-04-15,Golf,México,Shop By Sport,2.0,79.98000336,2017-04-14,2017-04-15,2017-04-10,late
dataco_22322,2015-04-10,Golf,México,Shop By Sport,2.0,79.98000336,2015-04-10,2015-04-10,2015-04-06,on_time
dataco_22323,2015-03-09,Golf,Honduras,Shop By Sport,2.0,79.98000336,2015-03-07,2015-03-09,2015-03-03,late
dataco_22324,2015-03-19,Golf,Nicaragua,Women's Apparel,2.0,100.0,2015-03-19,2015-03-19,2015-03-15,on_time
dataco_22325,2015-03-10,Golf,Honduras,Women's Apparel,2.0,100.0,2015-03-08,2015-03-10,2015-03-04,late
dataco_22326,2015-02-09,Golf,Honduras,Women's Apparel,2.0,100.0,2015-02-09,2015-02-09,2015-02-05,on_time
dataco_22327,2015-02-23,Golf,México,Shop By Sport,2.0,79.98000336,2015-02-22,2015-02-23,2015-02-18,late
dataco_22328,2017-04-30,Golf,México,Women's Apparel,2.0,100.0,2017-05-02,2017-04-30,2017-04-28,on_time
dataco_22329,2015-01-11,Golf,Honduras,Women's Apparel,2.0,100.0,2015-01-10,2015-01-11,2015-01-06,late
dataco_22330,2017-03-18,Golf,México,Women's Apparel,2.0,100.0,2017-03-16,2017-03-18,2017-03-12,late
dataco_22331,2017-05-27,Golf,Brasil,Women's Apparel,2.0,100.0,2017-05-25,2017-05-27,2017-05-21,late
dataco_22332,2017-02-28,Golf,Nicaragua,Shop By Sport,2.0,79.98000336,2017-03-02,2017-02-28,2017-02-26,on_time
dataco_22333,2017-05-02,Golf,Honduras,Women's Apparel,2.0,100.0,2017-05-02,2017-05-02,2017-04-28,on_time
dataco_22334,2017-03-18,Golf,Panamá,Women's Apparel,2.0,100.0,2017-03-20,2017-03-18,2017-03-16,on_time
dataco_22335,2017-01-24,Golf,México,Women's Apparel,2.0,100.0,2017-01-25,2017-01-24,2017-01-21,on_time
dataco_22336,2015-04-12,Golf,El Salvador,Women's Apparel,2.0,100.0,2015-04-11,2015-04-12,2015-04-07,late
dataco_22337,2015-02-20,Golf,México,Women's Apparel,2.0,100.0,2015-02-21,2015-02-20,2015-02-17,on_time
dataco_22338,2017-04-28,Golf,Brasil,Shop By Sport,2.0,79.98000336,2017-04-27,2017-04-28,2017-04-23,late
dataco_22339,2015-05-18,Golf,Argentina,Women's Apparel,2.0,100.0,2015-05-18,2015-05-18,2015-05-14,on_time
dataco_22340,2017-02-10,Golf,Cuba,Shop By Sport,2.0,79.98000336,2017-02-12,2017-02-10,2017-02-08,on_time
dataco_22341,2017-01-24,Golf,República Dominicana,Women's Apparel,2.0,100.0,2017-01-25,2017-01-24,2017-01-21,on_time
dataco_22342,2015-05-07,Golf,Brasil,Women's Apparel,2.0,100.0,2015-05-05,2015-05-07,2015-05-01,late
dataco_22343,2015-02-23,Golf,Brasil,Women's Apparel,2.0,100.0,2015-02-25,2015-02-23,2015-02-21,on_time
dataco_22344,2015-05-19,Golf,Panamá,Women's Apparel,2.0,100.0,2015-05-21,2015-05-19,2015-05-17,on_time
dataco_22345,2015-06-02,Golf,Brasil,Shop By Sport,2.0,79.98000336,2015-06-03,2015-06-02,2015-05-30,on_time
dataco_22346,2015-01-09,Golf,Argentina,Women's Apparel,2.0,100.0,2015-01-08,2015-01-09,2015-01-04,late
dataco_22347,2015-04-08,Golf,México,Girls' Apparel,2.0,79.98000336,2015-04-06,2015-04-08,2015-04-02,late
dataco_22348,2017-05-17,Golf,Nicaragua,Shop By Sport,2.0,79.98000336,2017-05-17,2017-05-17,2017-05-13,on_time
dataco_22349,2015-05-25,Golf,México,Shop By Sport,2.0,79.98000336,2015-05-24,2015-05-25,2015-05-20,late
dataco_22350,2017-04-26,Golf,Honduras,Women's Apparel,2.0,100.0,2017-04-28,2017-04-26,2017-04-24,on_time
dataco_22351,2015-01-22,Golf,México,Women's Apparel,2.0,100.0,2015-01-24,2015-01-22,2015-01-20,on_time
dataco_22352,2017-02-13,Golf,Perú,Shop By Sport,2.0,79.98000336,2017-02-12,2017-02-13,2017-02-08,late
dataco_22353,2017-05-17,Golf,Nicaragua,Shop By Sport,2.0,79.98000336,2017-05-17,2017-05-17,2017-05-13,on_time
dataco_22354,2017-05-12,Golf,Guatemala,Women's Apparel,2.0,100.0,2017-05-10,2017-05-12,2017-05-06,late
dataco_22355,2015-01-19,Golf,México,Shop By Sport,2.0,79.98000336,2015-01-18,2015-01-19,2015-01-14,late
dataco_22356,2015-01-06,Golf,México,Shop By Sport,2.0,79.98000336,2015-01-08,2015-01-06,2015-01-04,on_time
dataco_22357,2017-04-19,Golf,Nicaragua,Women's Apparel,2.0,100.0,2017-04-17,2017-04-19,2017-04-13,late
dataco_22358,2017-03-14,Golf,México,Women's Apparel,2.0,100.0,2017-03-14,2017-03-14,2017-03-10,on_time
dataco_22359,2015-05-03,Golf,México,Women's Apparel,2.0,100.0,2015-05-05,2015-05-03,2015-05-01,on_time
dataco_22360,2017-04-30,Golf,Honduras,Shop By Sport,2.0,79.98000336,2017-04-30,2017-04-30,2017-04-26,on_time
dataco_22361,2017-03-24,Golf,México,Women's Apparel,2.0,100.0,2017-03-25,2017-03-24,2017-03-21,on_time
dataco_22362,2015-02-25,Golf,Colombia,Women's Apparel,2.0,100.0,2015-02-25,2015-02-25,2015-02-21,on_time
dataco_22363,2017-03-09,Outdoors,República Dominicana,Accessories,2.0,49.97999954,2017-03-07,2017-03-09,2017-03-03,late
dataco_22364,2017-02-13,Outdoors,República Dominicana,Electronics,2.0,95.98000336,2017-02-14,2017-02-13,2017-02-10,on_time
dataco_22365,2015-05-19,Outdoors,México,Accessories,2.0,49.97999954,2015-05-17,2015-05-19,2015-05-13,late
dataco_22366,2017-04-13,Outdoors,México,Accessories,2.0,49.97999954,2017-04-12,2017-04-13,2017-04-08,late
dataco_22367,2015-02-20,Outdoors,Argentina,Accessories,2.0,49.97999954,2015-02-22,2015-02-20,2015-02-18,on_time
dataco_22368,2017-03-16,Outdoors,México,Accessories,2.0,49.97999954,2017-03-18,2017-03-16,2017-03-14,on_time
dataco_22369,2015-02-02,Outdoors,México,Accessories,2.0,49.97999954,2015-01-31,2015-02-02,2015-01-27,late
dataco_22370,2015-03-12,Outdoors,Honduras,Electronics,2.0,103.9800034,2015-03-14,2015-03-12,2015-03-10,on_time
dataco_22371,2015-04-08,Outdoors,El Salvador,Trade-In,2.0,43.97999954,2015-04-10,2015-04-08,2015-04-06,on_time
dataco_22372,2017-02-13,Outdoors,República Dominicana,Accessories,2.0,49.97999954,2017-02-14,2017-02-13,2017-02-10,on_time
dataco_22373,2015-05-02,Outdoors,México,Electronics,2.0,95.98000336,2015-05-03,2015-05-02,2015-04-29,on_time
dataco_22374,2015-01-18,Outdoors,Brasil,Electronics,2.0,63.97999954,2015-01-17,2015-01-18,2015-01-13,late
dataco_22375,2015-01-20,Outdoors,Brasil,Accessories,2.0,49.97999954,2015-01-22,2015-01-20,2015-01-18,on_time
dataco_22376,2015-02-03,Outdoors,Brasil,Golf Balls,2.0,39.97999954,2015-02-04,2015-02-03,2015-01-31,on_time
dataco_22377,2015-05-09,Outdoors,Honduras,Accessories,2.0,49.97999954,2015-05-11,2015-05-09,2015-05-07,on_time
dataco_22378,2017-02-11,Outdoors,El Salvador,Electronics,2.0,63.97999954,2017-02-10,2017-02-11,2017-02-06,late
dataco_22379,2017-06-21,Outdoors,Brasil,Kids' Golf Clubs,2.0,199.8999939,2017-06-21,2017-06-21,2017-06-17,on_time
dataco_22380,2015-04-27,Footwear,Brasil,Cardio Equipment,2.0,199.9799957,2015-04-25,2015-04-27,2015-04-21,late
dataco_22381,2015-05-14,Footwear,Brasil,Cardio Equipment,2.0,199.9799957,2015-05-14,2015-05-14,2015-05-10,on_time
dataco_22382,2017-03-12,Footwear,Perú,Cardio Equipment,2.0,199.9799957,2017-03-14,2017-03-12,2017-03-10,on_time
dataco_22383,2017-05-05,Footwear,Nicaragua,Cardio Equipment,2.0,199.9799957,2017-05-07,2017-05-05,2017-05-03,on_time
dataco_22384,2015-04-06,Footwear,México,Cardio Equipment,2.0,199.9799957,2015-04-05,2015-04-06,2015-04-01,late
dataco_22385,2015-01-09,Footwear,Cuba,Cardio Equipment,2.0,199.9799957,2015-01-07,2015-01-09,2015-01-03,late
dataco_22386,2015-04-11,Footwear,Guatemala,Fitness Accessories,2.0,69.98000336,2015-04-13,2015-04-11,2015-04-09,on_time
dataco_22387,2015-04-25,Footwear,Argentina,Cardio Equipment,2.0,199.9799957,2015-04-26,2015-04-25,2015-04-22,on_time
dataco_22388,2015-04-14,Footwear,Argentina,Cardio Equipment,2.0,199.9799957,2015-04-12,2015-04-14,2015-04-08,late
dataco_22389,2017-02-01,Apparel,El Salvador,Cleats,2.0,119.9800034,2017-02-01,2017-02-01,2017-01-28,on_time
dataco_22390,2015-04-03,Apparel,México,Cleats,2.0,119.9800034,2015-04-05,2015-04-03,2015-04-01,on_time
dataco_22391,2015-02-28,Apparel,Brasil,Cleats,2.0,119.9800034,2015-03-01,2015-02-28,2015-02-25,on_time
dataco_22392,2015-01-12,Apparel,Perú,Cleats,2.0,119.9800034,2015-01-14,2015-01-12,2015-01-10,on_time
dataco_22393,2017-04-04,Apparel,Brasil,Cleats,2.0,119.9800034,2017-04-04,2017-04-04,2017-03-31,on_time
dataco_22394,2015-02-08,Apparel,México,Cleats,2.0,119.9800034,2015-02-07,2015-02-08,2015-02-03,late
dataco_22395,2015-04-03,Golf,Brasil,Shop By Sport,2.0,79.98000336,2015-04-03,2015-04-03,2015-03-30,on_time
dataco_22396,2017-06-07,Golf,Guatemala,Women's Apparel,2.0,100.0,2017-06-06,2017-06-07,2017-06-02,late
dataco_22397,2015-04-17,Golf,Guatemala,Women's Apparel,2.0,100.0,2015-04-15,2015-04-17,2015-04-11,late
dataco_22398,2015-01-22,Golf,Argentina,Shop By Sport,2.0,79.98000336,2015-01-21,2015-01-22,2015-01-17,late
dataco_22399,2015-04-14,Golf,Argentina,Shop By Sport,2.0,79.98000336,2015-04-12,2015-04-14,2015-04-08,late
dataco_22400,2015-04-14,Golf,Argentina,Women's Apparel,2.0,100.0,2015-04-12,2015-04-14,2015-04-08,late
dataco_22401,2017-05-05,Golf,Nicaragua,Women's Apparel,2.0,100.0,2017-05-07,2017-05-05,2017-05-03,on_time
dataco_22402,2017-04-04,Golf,Brasil,Women's Apparel,2.0,100.0,2017-04-04,2017-04-04,2017-03-31,on_time
dataco_22403,2015-04-10,Golf,El Salvador,Women's Apparel,2.0,100.0,2015-04-11,2015-04-10,2015-04-07,on_time
dataco_22404,2017-05-03,Golf,El Salvador,Women's Apparel,2.0,100.0,2017-05-02,2017-05-03,2017-04-28,late
dataco_22405,2017-03-09,Golf,México,Women's Apparel,2.0,100.0,2017-03-11,2017-03-09,2017-03-07,on_time
dataco_22406,2017-02-01,Golf,El Salvador,Women's Apparel,2.0,100.0,2017-02-01,2017-02-01,2017-01-28,on_time
dataco_22407,2015-05-13,Golf,Nicaragua,Women's Apparel,2.0,100.0,2015-05-14,2015-05-13,2015-05-10,on_time
dataco_22408,2017-03-12,Golf,Perú,Shop By Sport,2.0,60.0,2017-03-14,2017-03-12,2017-03-10,on_time
dataco_22409,2015-04-25,Golf,Argentina,Women's Apparel,2.0,100.0,2015-04-26,2015-04-25,2015-04-22,on_time
dataco_22410,2015-02-26,Golf,Colombia,Women's Apparel,2.0,100.0,2015-02-25,2015-02-26,2015-02-21,late
dataco_22411,2017-05-30,Golf,Haití,Shop By Sport,2.0,79.98000336,2017-06-01,2017-05-30,2017-05-28,on_time
dataco_22412,2015-04-11,Golf,Guatemala,Women's Apparel,2.0,100.0,2015-04-13,2015-04-11,2015-04-09,on_time
dataco_22413,2015-03-12,Golf,Argentina,Women's Apparel,2.0,100.0,2015-03-10,2015-03-12,2015-03-06,late
dataco_22414,2015-02-28,Golf,Brasil,Women's Apparel,2.0,100.0,2015-03-01,2015-02-28,2015-02-25,on_time
dataco_22415,2017-02-11,Golf,Barbados,Women's Apparel,2.0,100.0,2017-02-12,2017-02-11,2017-02-08,on_time
dataco_22416,2015-04-03,Outdoors,México,Electronics,2.0,103.9800034,2015-04-05,2015-04-03,2015-04-01,on_time
dataco_22417,2015-03-20,Outdoors,Guatemala,Electronics,2.0,103.9800034,2015-03-22,2015-03-20,2015-03-18,on_time
dataco_22418,2017-02-01,Outdoors,El Salvador,Accessories,2.0,49.97999954,2017-02-01,2017-02-01,2017-01-28,on_time
dataco_22419,2015-03-25,Outdoors,Chile,Electronics,2.0,63.97999954,2015-03-24,2015-03-25,2015-03-20,late
dataco_22420,2016-10-23,Fitness,Irak,Baseball & Softball,2.0,119.9800034,2016-10-23,2016-10-23,2016-10-19,on_time
dataco_22421,2016-03-22,Footwear,Pakistán,Cardio Equipment,2.0,199.9799957,2016-03-21,2016-03-22,2016-03-17,late
dataco_22422,2016-09-02,Footwear,Turquía,Cardio Equipment,2.0,199.9799957,2016-09-04,2016-09-02,2016-08-31,on_time
dataco_22423,2016-03-03,Footwear,China,Fitness Accessories,2.0,69.98000336,2016-03-03,2016-03-03,2016-02-28,on_time
dataco_22424,2016-01-08,Footwear,Corea del Sur,Cardio Equipment,2.0,199.9799957,2016-01-07,2016-01-08,2016-01-03,late
dataco_22425,2016-03-27,Footwear,Nueva Zelanda,Cardio Equipment,2.0,199.9799957,2016-03-28,2016-03-27,2016-03-24,on_time
dataco_22426,2016-03-02,Footwear,Australia,Cardio Equipment,2.0,199.9799957,2016-03-01,2016-03-02,2016-02-26,late
dataco_22427,2015-11-01,Footwear,Australia,Cardio Equipment,2.0,199.9799957,2015-11-01,2015-11-01,2015-10-28,on_time
