flow_id,timestamp,src,dst,product,qty,value,scheduled_date,actual_date,po_date,status
arcos_5668,2014-08-21,CARDINAL HEALTH INC,HOMETOWN PHARMACY #3804 (KY),,10018.0,,,,,
arcos_5669,2012-09-08,PENN PHARMACEUTICAL SERVICES INC,CORNER DRUG STORE #5731 (IN),,535.0,,,,,
arcos_5670,2010-05-29,MIAMI-LUKEN INC,GOOD NEIGHBOR PHARMACY #3848 (DE),,359.0,,,,,
arcos_5671,2011-02-05,PENN PHARMACEUTICAL SERVICES INC,VILLAGE PHARMACY #5841 (AL),,2074.0,,,,,
arcos_5672,2012-03-14,GULF COAST MEDICAL SUPPLY,WALGREENS #4642 (PA),,603.0,,,,,
arcos_5673,2011-04-30,DIRECT RX,WALMART PHARMACY #4015 (SC),,732.0,,,,,
arcos_5674,2012-08-19,ANDA INC,HOMETOWN PHARMACY #6387 (NC),,524.0,,,,,
arcos_5675,2012-02-26,BELLCO DRUG CORP,PEOPLES PHARMACY #9504 (KY),,2570.0,,,,,
arcos_5676,2009-02-21,PENN PHARMACEUTICAL SERVICES INC,HARRIS TEETER PHARMACY #9796 (UT),,1213.0,,,,,
arcos_5677,2009-08-29,HENRY SCHEIN INC,SUNRISE PHARMACY #7649 (PA),,4034.0,,,,,
arcos_5678,2009-06-19,ANDA INC,HARRIS TEETER PHARMACY #6004 (OK),,47.0,,,,,
arcos_5679,2011-11-03,HD SMITH WHOLESALE DRUG CO,MAIN STREET PHARMACY #2208 (PA),,394.0,,,,,
arcos_5680,2012-08-22,DIRECT RX,HARRIS TEETER PHARMACY #9191 (IN),,525.0,,,,,
arcos_5681,2012-03-29,MCKESSON CORPORATION,HEALTH MART PHARMACY #5260 (PA),,249.0,,,,,
arcos_5682,2010-12-08,ANDA INC,HOMETOWN PHARMACY #3804 (KY),,520.0,,,,,
arcos_5683,2013-06-05,ANDA INC,GOOD NEIGHBOR PHARMACY #8085 (OH),,911.0,,,,,
arcos_5684,2012-08-18,DIRECT RX,WALGREENS #1373 (PA),,220.0,,,,,
arcos_5685,2012-09-15,MORRIS & DICKSON CO LLC,VILLAGE PHARMACY #3294 (MD),,20000.0,,,,,
arcos_5686,2010-01-17,BURLINGTON DRUG COMPANY INC,WALGREENS #3635 (NC),,147.0,,,,,
arcos_5687,2011-06-13,BURLINGTON DRUG COMPANY INC,RITE AID #1732 (OR),,298.0,,,,,
arcos_5688,2013-12-17,CARDINAL HEALTH INC,MAIN STREET PHARMACY #2094 (KY),,494.0,,,,,
arcos_5689,2011-06-07,HD SMITH WHOLESALE DRUG CO,WALGREENS #4408 (TN),,783.0,,,,,
arcos_5690,2011-12-20,BELLCO DRUG CORP,CORNER DRUG STORE #6747 (ID),,371.0,,,,,
arcos_5691,2007-10-11,ANDA INC,KROGER PHARMACY #2810 (MT),,91.0,,,,,
arcos_5692,2009-11-19,VALUEDRUGCO,FAMILY CARE PHARMACY #8561 (NM),,532.0,,,,,
arcos_5693,2006-12-22,SMITH DRUG COMPANY,KROGER PHARMACY #6580 (OH),,86.0,,,,,
arcos_5694,2010-12-02,CARDINAL HEALTH INC,HOMETOWN PHARMACY #8574 (OR),,37.0,,,,,
arcos_5695,2010-09-05,MORRIS & DICKSON CO LLC,WALMART PHARMACY #5079 (LA),,30.0,,,,,
arcos_5696,2011-04-24,KINRAY LLC,HOMETOWN PHARMACY #5569 (NC),,81.0,,,,,
arcos_5697,2012-07-16,DIRECT RX,CORNER DRUG STORE #9561 (PA),,219.0,,,,,
arcos_5698,2009-01-13,SMITH DRUG COMPANY,KROGER PHARMACY #6824 (NE),,277.0,,,,,
arcos_5699,2013-08-06,PENN PHARMACEUTICAL SERVICES INC,PUBLIX PHARMACY #2055 (NC),,240.0,,,,,
arcos_5700,2012-01-05,DIRECT RX,GOOD NEIGHBOR PHARMACY #7155 (GA),,210.0,,,,,
arcos_5701,2011-07-10,HD SMITH WHOLESALE DRUG CO,PEOPLES PHARMACY #4114 (MN),,333.0,,,,,
arcos_5702,2010-05-07,HD SMITH WHOLESALE DRUG CO,HARRIS TEETER PHARMACY #6596 (GA),,150.0,,,,,
arcos_5703,2009-01-21,PRESCRIPTION SUPPLY INC,MAIN STREET PHARMACY #6380 (KS),,241.0,,,,,
arcos_5704,2009-05-30,CARDINAL HEALTH INC,HOMETOWN PHARMACY #8707 (WV),,174.0,,,,,
arcos_5705,2011-03-05,AMERISOURCEBERGEN DRUG CORP,MAIN STREET PHARMACY #8869 (AL),,3997.0,,,,,
arcos_5706,2013-04-23,NATIONAL WHOLESALE DRUG CO INC,WALMART PHARMACY #1973 (MO),,143.0,,,,,
arcos_5707,2014-03-14,NATIONAL WHOLESALE DRUG CO INC,QUALITY CARE PHARMACY #6507 (NC),,57.0,,,,,
arcos_5708,2009-02-16,ANDA INC,HARRIS TEETER PHARMACY #7275 (IN),,1064.0,,,,,
arcos_5709,2010-06-26,MORRIS & DICKSON CO LLC,PUBLIX PHARMACY #9278 (VA),,286.0,,,,,
arcos_5710,2011-07-08,MCKESSON CORPORATION,COMMUNITY PHARMACY #3567 (CT),,177.0,,,,,
arcos_5711,2009-06-04,MORRIS & DICKSON CO LLC,SUNRISE PHARMACY #6637 (LA),,301.0,,,,,
arcos_5712,2013-08-16,MORRIS & DICKSON CO LLC,HEALTH MART PHARMACY #3284 (CT),,335.0,,,,,
arcos_5713,2013-12-03,DIRECT RX,WALMART PHARMACY #9083 (WA),,117.0,,,,,
arcos_5714,2011-11-14,HENRY SCHEIN INC,CVS PHARMACY #5473 (MI),,191.0,,,,,
arcos_5715,2010-07-11,KINRAY LLC,COMMUNITY PHARMACY #4846 (MN),,169.0,,,,,
arcos_5716,2009-01-04,HD SMITH WHOLESALE DRUG CO,VILLAGE PHARMACY #2732 (TX),,299.0,,,,,
arcos_5717,2010-04-24,HD SMITH WHOLESALE DRUG CO,CORNER DRUG STORE #1453 (OH),,105.0,,,,,
arcos_5718,2009-08-23,AMERISOURCEBERGEN DRUG CORP,MAIN STREET PHARMACY #8342 (MI),,579.0,,,,,
arcos_5719,2013-04-30,KEYSOURCE MEDICAL INC,KROGER PHARMACY #7238 (CO),,659.0,,,,,
arcos_5720,2009-06-13,BURLINGTON DRUG COMPANY INC,MAIN STREET PHARMACY #6741 (AZ),,5031.0,,,,,
arcos_5721,2011-05-29,DAKOTA DRUG INC,HARRIS TEETER PHARMACY #4455 (NM),,1167.0,,,,,
arcos_5722,2011-05-06,PRESCRIPTION SUPPLY INC,CVS PHARMACY #8170 (MT),,524.0,,,,,
arcos_5723,2010-01-04,HENRY SCHEIN INC,KROGER PHARMACY #9282 (UT),,380.0,,,,,
arcos_5724,2011-11-19,KINRAY LLC,SUNRISE PHARMACY #6615 (LA),,119.0,,,,,
arcos_5725,2013-10-17,MIAMI-LUKEN INC,WINN-DIXIE PHARMACY #2902 (IN),,399.0,,,,,
arcos_5726,2007-01-11,MIAMI-LUKEN INC,KROGER PHARMACY #8012 (VA),,234.0,,,,,
arcos_5727,2013-08-25,VALUEDRUGCO,HOMETOWN PHARMACY #8707 (WV),,128.0,,,,,
arcos_5728,2012-07-25,BURLINGTON DRUG COMPANY INC,FAMILY CARE PHARMACY #3398 (KY),,93.0,,,,,
arcos_5729,2007-11-29,BURLINGTON DRUG COMPANY INC,KROGER PHARMACY #3523 (OH),,67.0,,,,,
arcos_5730,2012-01-12,CARDINAL HEALTH INC,CVS PHARMACY #3462 (VT),,88.0,,,,,
arcos_5731,2010-05-21,MORRIS & DICKSON CO LLC,VILLAGE PHARMACY #4294 (PA),,179.0,,,,,
arcos_5732,2009-06-19,PRESCRIPTION SUPPLY INC,MAIN STREET PHARMACY #9253 (MO),,82.0,,,,,
arcos_5733,2013-04-18,PRESCRIPTION SUPPLY INC,WINN-DIXIE PHARMACY #8389 (RI),,333.0,,,,,
arcos_5734,2012-10-16,AMERISOURCEBERGEN DRUG CORP,WALGREENS #1949 (IN),,98.0,,,,,
arcos_5735,2011-03-17,ANDA INC,CORNER DRUG STORE #1602 (ND),,1290.0,,,,,
arcos_5736,2012-07-11,KEYSOURCE MEDICAL INC,HOMETOWN PHARMACY #4482 (KY),,150.0,,,,,
arcos_5737,2008-10-31,MIAMI-LUKEN INC,QUALITY CARE PHARMACY #6423 (MN),,350.0,,,,,
arcos_5738,2012-03-28,VALUEDRUGCO,WALGREENS #9697 (VA),,252.0,,,,,
arcos_5739,2013-03-02,BURLINGTON DRUG COMPANY INC,FAMILY CARE PHARMACY #7468 (NE),,284.0,,,,,
arcos_5740,2010-04-11,NATIONAL WHOLESALE DRUG CO INC,MEDICO PHARMACY #8845 (SD),,1269.0,,,,,
arcos_5741,2013-08-10,MIAMI-LUKEN INC,HOMETOWN PHARMACY #8516 (LA),,550.0,,,,,
arcos_5742,2009-04-28,CARDINAL HEALTH INC,WALMART PHARMACY #9312 (PA),,517.0,,,,,
arcos_5743,2013-10-20,VALUEDRUGCO,VILLAGE PHARMACY #7334 (PA),,86.0,,,,,
arcos_5744,2012-01-17,BURLINGTON DRUG COMPANY INC,KROGER PHARMACY #1010 (TX),,95.0,,,,,
arcos_5745,2010-09-17,CARDINAL HEALTH INC,HARRIS TEETER PHARMACY #4694 (CA),,528.0,,,,,
arcos_5746,2013-01-27,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #3872 (CT),,9242.0,,,,,
arcos_5747,2014-01-23,HENRY SCHEIN INC,RITE AID #6030 (NJ),,323.0,,,,,
arcos_5748,2013-07-04,BELLCO DRUG CORP,HEALTH MART PHARMACY #7087 (VA),,1449.0,,,,,
arcos_5749,2009-06-04,DIRECT RX,WINN-DIXIE PHARMACY #1281 (AZ),,178.0,,,,,
arcos_5750,2010-06-13,HENRY SCHEIN INC,CVS PHARMACY #4109 (IN),,357.0,,,,,
arcos_5751,2012-02-12,SMITH DRUG COMPANY,CORNER DRUG STORE #3604 (VA),,448.0,,,,,
arcos_5752,2013-07-13,MORRIS & DICKSON CO LLC,FAMILY CARE PHARMACY #9932 (MI),,246.0,,,,,
arcos_5753,2010-05-11,MCKESSON CORPORATION,CORNER DRUG STORE #3431 (WY),,598.0,,,,,
arcos_5754,2009-07-09,CARDINAL HEALTH INC,FAMILY CARE PHARMACY #2827 (CO),,288.0,,,,,
arcos_5755,2014-06-05,NATIONAL WHOLESALE DRUG CO INC,COMMUNITY PHARMACY #7146 (NJ),,184.0,,,,,
arcos_5756,2013-08-23,PRESCRIPTION SUPPLY INC,SUNRISE PHARMACY #6475 (MA),,362.0,,,,,
arcos_5757,2009-09-18,DAKOTA DRUG INC,PUBLIX PHARMACY #2769 (WV),,1107.0,,,,,
arcos_5758,2010-06-07,MIAMI-LUKEN INC,PEOPLES PHARMACY #8170 (VA),,335.0,,,,,
arcos_5759,2013-08-08,DIRECT RX,HOMETOWN PHARMACY #3673 (VA),,353.0,,,,,
arcos_5760,2009-10-06,KINRAY LLC,CVS PHARMACY #3954 (OH),,598.0,,,,,
arcos_5761,2012-12-26,DAKOTA DRUG INC,WALMART PHARMACY #6298 (OK),,71.0,,,,,
arcos_5762,2014-10-11,BELLCO DRUG CORP,GOOD NEIGHBOR PHARMACY #5849 (IL),,189.0,,,,,
arcos_5763,2011-02-09,BELLCO DRUG CORP,PUBLIX PHARMACY #2234 (VA),,603.0,,,,,
arcos_5764,2011-02-07,MIAMI-LUKEN INC,CVS PHARMACY #5217 (GA),,1673.0,,,,,
arcos_5765,2008-08-03,HD SMITH WHOLESALE DRUG CO,COMMUNITY PHARMACY #3234 (AK),,797.0,,,,,
arcos_5766,2013-03-04,HENRY SCHEIN INC,COMMUNITY PHARMACY #3782 (NC),,110.0,,,,,
arcos_5767,2010-08-27,CARDINAL HEALTH INC,RITE AID #7348 (UT),,20.0,,,,,
arcos_5768,2011-08-09,BURLINGTON DRUG COMPANY INC,FAMILY CARE PHARMACY #5612 (LA),,137.0,,,,,
arcos_5769,2009-05-19,BELLCO DRUG CORP,RITE AID #9223 (WV),,2135.0,,,,,
arcos_5770,2011-08-12,VALUEDRUGCO,RITE AID #3210 (VA),,193.0,,,,,
arcos_5771,2012-10-18,BELLCO DRUG CORP,HOMETOWN PHARMACY #8463 (NY),,57.0,,,,,
arcos_5772,2011-11-19,CARDINAL HEALTH INC,HARRIS TEETER PHARMACY #3473 (WV),,1121.0,,,,,
arcos_5773,2010-04-21,HENRY SCHEIN INC,KROGER PHARMACY #1627 (WY),,246.0,,,,,
arcos_5774,2010-09-18,GULF COAST MEDICAL SUPPLY,WALGREENS #7469 (WV),,94.0,,,,,
arcos_5775,2011-08-07,SMITH DRUG COMPANY,HOMETOWN PHARMACY #1995 (NJ),,200.0,,,,,
arcos_5776,2009-03-11,SMITH DRUG COMPANY,CVS PHARMACY #7538 (LA),,687.0,,,,,
arcos_5777,2011-08-25,BURLINGTON DRUG COMPANY INC,WALMART PHARMACY #9301 (NH),,1077.0,,,,,
arcos_5778,2014-01-07,AMERISOURCEBERGEN DRUG CORP,CVS PHARMACY #3954 (OH),,1065.0,,,,,
arcos_5779,2008-08-31,VALUEDRUGCO,VILLAGE PHARMACY #1999 (AZ),,57.0,,,,,
arcos_5780,2014-03-20,NATIONAL WHOLESALE DRUG CO INC,CVS PHARMACY #7538 (LA),,128.0,,,,,
arcos_5781,2012-04-16,HD SMITH WHOLESALE DRUG CO,QUALITY CARE PHARMACY #5230 (NM),,795.0,,,,,
arcos_5782,2011-02-05,MIAMI-LUKEN INC,VILLAGE PHARMACY #5883 (VA),,237.0,,,,,
arcos_5783,2009-10-04,MIAMI-LUKEN INC,SUNRISE PHARMACY #7702 (NC),,256.0,,,,,
arcos_5784,2010-07-24,HD SMITH WHOLESALE DRUG CO,WINN-DIXIE PHARMACY #2880 (MI),,786.0,,,,,
arcos_5785,2011-12-14,GULF COAST MEDICAL SUPPLY,COMMUNITY PHARMACY #9334 (IN),,451.0,,,,,
arcos_5786,2012-05-19,DAKOTA DRUG INC,COMMUNITY PHARMACY #4319 (AR),,178.0,,,,,
arcos_5787,2008-06-20,GULF COAST MEDICAL SUPPLY,WINN-DIXIE PHARMACY #4833 (LA),,255.0,,,,,
arcos_5788,2011-06-27,ANDA INC,MAIN STREET PHARMACY #1358 (IN),,245.0,,,,,
arcos_5789,2014-02-08,HD SMITH WHOLESALE DRUG CO,PEOPLES PHARMACY #9183 (OR),,183.0,,,,,
arcos_5790,2014-07-09,KINRAY LLC,WALGREENS #6125 (VA),,2584.0,,,,,
arcos_5791,2011-04-22,KINRAY LLC,MAIN STREET PHARMACY #2887 (NY),,407.0,,,,,
arcos_5792,2007-08-01,CARDINAL HEALTH INC,HOMETOWN PHARMACY #2097 (OH),,559.0,,,,,
arcos_5793,2010-09-13,ANDA INC,MAIN STREET PHARMACY #3359 (NH),,262.0,,,,,
arcos_5794,2008-06-13,HD SMITH WHOLESALE DRUG CO,PUBLIX PHARMACY #4560 (NM),,521.0,,,,,
arcos_5795,2011-09-09,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #6990 (OH),,836.0,,,,,
arcos_5796,2012-11-24,SMITH DRUG COMPANY,WALMART PHARMACY #3667 (AK),,99.0,,,,,
arcos_5797,2011-04-08,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #2784 (IN),,734.0,,,,,
arcos_5798,2010-03-11,NATIONAL WHOLESALE DRUG CO INC,WINN-DIXIE PHARMACY #1222 (LA),,319.0,,,,,
arcos_5799,2006-10-11,KINRAY LLC,HOMETOWN PHARMACY #4342 (MI),,74.0,,,,,
arcos_5800,2009-11-27,BURLINGTON DRUG COMPANY INC,VILLAGE PHARMACY #8234 (IN),,176.0,,,,,
arcos_5801,2009-09-07,DAKOTA DRUG INC,CVS PHARMACY #5284 (WA),,208.0,,,,,
arcos_5802,2013-01-04,KEYSOURCE MEDICAL INC,CVS PHARMACY #2813 (CO),,47.0,,,,,
arcos_5803,2013-10-02,DIRECT RX,SUNRISE PHARMACY #1031 (MS),,405.0,,,,,
arcos_5804,2013-06-29,AMERISOURCEBERGEN DRUG CORP,GOOD NEIGHBOR PHARMACY #6030 (IL),,937.0,,,,,
arcos_5805,2014-02-10,KINRAY LLC,MAIN STREET PHARMACY #4656 (ME),,20000.0,,,,,
arcos_5806,2009-08-13,CARDINAL HEALTH INC,WINN-DIXIE PHARMACY #4833 (LA),,320.0,,,,,
arcos_5807,2013-01-10,MCKESSON CORPORATION,COMMUNITY PHARMACY #3782 (NC),,949.0,,,,,
arcos_5808,2010-10-29,MIAMI-LUKEN INC,HOMETOWN PHARMACY #3804 (KY),,121.0,,,,,
arcos_5809,2010-08-20,NATIONAL WHOLESALE DRUG CO INC,QUALITY CARE PHARMACY #4645 (VA),,17.0,,,,,
arcos_5810,2007-09-13,GULF COAST MEDICAL SUPPLY,QUALITY CARE PHARMACY #1509 (MO),,59.0,,,,,
arcos_5811,2010-03-14,HENRY SCHEIN INC,VILLAGE PHARMACY #3562 (IA),,166.0,,,,,
arcos_5812,2011-04-27,AMERISOURCEBERGEN DRUG CORP,GOOD NEIGHBOR PHARMACY #4647 (MO),,58.0,,,,,
arcos_5813,2012-12-13,PRESCRIPTION SUPPLY INC,SUNRISE PHARMACY #8028 (LA),,129.0,,,,,
arcos_5814,2012-02-29,GULF COAST MEDICAL SUPPLY,WINN-DIXIE PHARMACY #3112 (LA),,340.0,,,,,
arcos_5815,2011-05-31,HD SMITH WHOLESALE DRUG CO,GOOD NEIGHBOR PHARMACY #5677 (LA),,751.0,,,,,
arcos_5816,2011-12-30,PENN PHARMACEUTICAL SERVICES INC,WALGREENS #5840 (WY),,109.0,,,,,
arcos_5817,2011-08-28,DAKOTA DRUG INC,QUALITY CARE PHARMACY #7120 (DE),,61.0,,,,,
arcos_5818,2011-11-14,PENN PHARMACEUTICAL SERVICES INC,RITE AID #8791 (VA),,315.0,,,,,
arcos_5819,2013-05-13,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #6129 (NC),,114.0,,,,,
arcos_5820,2011-10-18,DIRECT RX,COMMUNITY PHARMACY #2840 (VT),,200.0,,,,,
arcos_5821,2013-11-19,GULF COAST MEDICAL SUPPLY,WALGREENS #7469 (WV),,76.0,,,,,
arcos_5822,2008-09-07,ANDA INC,HEALTH MART PHARMACY #4740 (VA),,302.0,,,,,
arcos_5823,2012-11-07,HENRY SCHEIN INC,FAMILY CARE PHARMACY #5079 (SC),,573.0,,,,,
arcos_5824,2012-02-15,HD SMITH WHOLESALE DRUG CO,FAMILY CARE PHARMACY #4742 (OH),,153.0,,,,,
arcos_5825,2011-04-18,HD SMITH WHOLESALE DRUG CO,COMMUNITY PHARMACY #8260 (MI),,181.0,,,,,
arcos_5826,2009-01-21,KEYSOURCE MEDICAL INC,RITE AID #1901 (TN),,835.0,,,,,
arcos_5827,2009-02-04,DAKOTA DRUG INC,WALGREENS #6088 (NV),,49.0,,,,,
arcos_5828,2014-02-03,DAKOTA DRUG INC,WINN-DIXIE PHARMACY #7110 (AR),,50.0,,,,,
arcos_5829,2010-02-14,BELLCO DRUG CORP,HARRIS TEETER PHARMACY #8108 (VA),,8246.0,,,,,
arcos_5830,2013-01-13,SMITH DRUG COMPANY,SUNRISE PHARMACY #2784 (IN),,481.0,,,,,
arcos_5831,2008-11-02,CARDINAL HEALTH INC,MEDICO PHARMACY #9378 (TN),,356.0,,,,,
arcos_5832,2011-11-20,AMERISOURCEBERGEN DRUG CORP,KROGER PHARMACY #3075 (ID),,1249.0,,,,,
arcos_5833,2013-11-21,MCKESSON CORPORATION,HARRIS TEETER PHARMACY #7897 (ID),,44.0,,,,,
arcos_5834,2008-04-25,NATIONAL WHOLESALE DRUG CO INC,CVS PHARMACY #2076 (VA),,91.0,,,,,
arcos_5835,2008-08-12,BELLCO DRUG CORP,QUALITY CARE PHARMACY #3730 (WA),,2602.0,,,,,
arcos_5836,2011-11-12,HENRY SCHEIN INC,GOOD NEIGHBOR PHARMACY #6129 (NC),,1144.0,,,,,
arcos_5837,2010-08-27,KINRAY LLC,WALGREENS #4571 (VA),,762.0,,,,,
arcos_5838,2010-11-15,MORRIS & DICKSON CO LLC,RITE AID #1051 (HI),,195.0,,,,,
arcos_5839,2008-08-01,ANDA INC,COMMUNITY PHARMACY #5731 (WV),,133.0,,,,,
arcos_5840,2010-04-07,KINRAY LLC,RITE AID #4432 (ID),,312.0,,,,,
arcos_5841,2009-09-13,KINRAY LLC,HEALTH MART PHARMACY #6078 (KY),,108.0,,,,,
arcos_5842,2008-06-12,MIAMI-LUKEN INC,QUALITY CARE PHARMACY #6882 (CA),,91.0,,,,,
arcos_5843,2014-03-26,HD SMITH WHOLESALE DRUG CO,VILLAGE PHARMACY #9397 (NC),,204.0,,,,,
arcos_5844,2010-12-30,DAKOTA DRUG INC,CVS PHARMACY #5523 (NC),,260.0,,,,,
arcos_5845,2013-09-29,MORRIS & DICKSON CO LLC,HOMETOWN PHARMACY #6061 (MI),,4779.0,,,,,
arcos_5846,2008-06-21,MIAMI-LUKEN INC,HEALTH MART PHARMACY #9034 (AR),,107.0,,,,,
arcos_5847,2013-10-30,AMERISOURCEBERGEN DRUG CORP,HOMETOWN PHARMACY #4482 (KY),,282.0,,,,,
arcos_5848,2012-07-01,VALUEDRUGCO,VILLAGE PHARMACY #8618 (LA),,461.0,,,,,
arcos_5849,2010-11-29,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #7697 (PA),,32.0,,,,,
arcos_5850,2010-08-25,PENN PHARMACEUTICAL SERVICES INC,PUBLIX PHARMACY #2770 (TX),,3136.0,,,,,
arcos_5851,2011-10-15,KEYSOURCE MEDICAL INC,HOMETOWN PHARMACY #5569 (NC),,113.0,,,,,
arcos_5852,2008-04-10,BURLINGTON DRUG COMPANY INC,FAMILY CARE PHARMACY #6977 (NC),,20000.0,,,,,
arcos_5853,2009-02-21,HD SMITH WHOLESALE DRUG CO,HOMETOWN PHARMACY #9630 (AL),,135.0,,,,,
arcos_5854,2010-08-09,BURLINGTON DRUG COMPANY INC,WALMART PHARMACY #1108 (WV),,321.0,,,,,
arcos_5855,2012-06-18,MORRIS & DICKSON CO LLC,WALGREENS #2995 (TX),,687.0,,,,,
arcos_5856,2012-03-23,DAKOTA DRUG INC,RITE AID #1901 (TN),,403.0,,,,,
arcos_5857,2011-11-24,ANDA INC,MAIN STREET PHARMACY #9550 (WV),,1254.0,,,,,
arcos_5858,2010-02-06,BELLCO DRUG CORP,WINN-DIXIE PHARMACY #5962 (PA),,415.0,,,,,
arcos_5859,2010-07-25,BELLCO DRUG CORP,PEOPLES PHARMACY #2912 (WV),,427.0,,,,,
arcos_5860,2012-05-17,MIAMI-LUKEN INC,WINN-DIXIE PHARMACY #9954 (NY),,178.0,,,,,
arcos_5861,2010-06-05,MORRIS & DICKSON CO LLC,FAMILY CARE PHARMACY #5331 (IN),,178.0,,,,,
arcos_5862,2010-10-02,DIRECT RX,MEDICO PHARMACY #3617 (VA),,397.0,,,,,
arcos_5863,2012-03-15,ANDA INC,QUALITY CARE PHARMACY #4985 (TN),,336.0,,,,,
arcos_5864,2011-10-08,DAKOTA DRUG INC,CORNER DRUG STORE #2273 (LA),,121.0,,,,,
arcos_5865,2011-03-05,DIRECT RX,HOMETOWN PHARMACY #6061 (MI),,40.0,,,,,
arcos_5866,2012-08-25,ANDA INC,CVS PHARMACY #6466 (KY),,145.0,,,,,
arcos_5867,2012-04-15,HENRY SCHEIN INC,KROGER PHARMACY #2883 (MA),,119.0,,,,,
arcos_5868,2009-08-15,MIAMI-LUKEN INC,WINN-DIXIE PHARMACY #6694 (NV),,380.0,,,,,
arcos_5869,2010-02-22,ANDA INC,WALGREENS #3635 (NC),,108.0,,,,,
arcos_5870,2008-04-12,NATIONAL WHOLESALE DRUG CO INC,KROGER PHARMACY #8228 (UT),,295.0,,,,,
arcos_5871,2013-01-14,VALUEDRUGCO,WALMART PHARMACY #7653 (PA),,92.0,,,,,
arcos_5872,2010-07-25,PRESCRIPTION SUPPLY INC,WALGREENS #5490 (WA),,72.0,,,,,
arcos_5873,2010-01-03,CARDINAL HEALTH INC,FAMILY CARE PHARMACY #2595 (OH),,138.0,,,,,
arcos_5874,2013-07-07,MORRIS & DICKSON CO LLC,GOOD NEIGHBOR PHARMACY #1784 (PA),,40.0,,,,,
arcos_5875,2010-11-17,BURLINGTON DRUG COMPANY INC,MEDICO PHARMACY #9833 (TN),,422.0,,,,,
arcos_5876,2013-03-01,HENRY SCHEIN INC,MEDICO PHARMACY #7770 (FL),,593.0,,,,,
arcos_5877,2011-02-14,PRESCRIPTION SUPPLY INC,CORNER DRUG STORE #2273 (LA),,87.0,,,,,
arcos_5878,2011-01-11,PRESCRIPTION SUPPLY INC,MAIN STREET PHARMACY #6920 (MO),,252.0,,,,,
arcos_5879,2012-07-11,KINRAY LLC,HEALTH MART PHARMACY #9760 (RI),,2746.0,,,,,
arcos_5880,2014-02-08,GULF COAST MEDICAL SUPPLY,COMMUNITY PHARMACY #6388 (ME),,256.0,,,,,
arcos_5881,2010-05-09,SMITH DRUG COMPANY,KROGER PHARMACY #2176 (NV),,184.0,,,,,
arcos_5882,2010-09-05,PRESCRIPTION SUPPLY INC,QUALITY CARE PHARMACY #3905 (TN),,583.0,,,,,
arcos_5883,2009-04-22,HENRY SCHEIN INC,PEOPLES PHARMACY #6983 (AZ),,1053.0,,,,,
arcos_5884,2013-11-16,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #8919 (KY),,274.0,,,,,
arcos_5885,2008-11-11,MORRIS & DICKSON CO LLC,VILLAGE PHARMACY #3549 (UT),,78.0,,,,,
arcos_5886,2012-03-20,DAKOTA DRUG INC,PEOPLES PHARMACY #1777 (OR),,909.0,,,,,
arcos_5887,2009-06-02,PRESCRIPTION SUPPLY INC,WALMART PHARMACY #3667 (AK),,377.0,,,,,
arcos_5888,2008-12-07,ANDA INC,MEDICO PHARMACY #9648 (MA),,237.0,,,,,
arcos_5889,2007-03-25,BELLCO DRUG CORP,CORNER DRUG STORE #4123 (OH),,356.0,,,,,
arcos_5890,2011-03-06,GULF COAST MEDICAL SUPPLY,HOMETOWN PHARMACY #4482 (KY),,1901.0,,,,,
arcos_5891,2009-09-12,SMITH DRUG COMPANY,VILLAGE PHARMACY #7086 (IN),,80.0,,,,,
arcos_5892,2011-06-08,MCKESSON CORPORATION,MEDICO PHARMACY #8860 (ND),,291.0,,,,,
arcos_5893,2010-12-27,DIRECT RX,VILLAGE PHARMACY #9397 (NC),,88.0,,,,,
arcos_5894,2009-02-24,GULF COAST MEDICAL SUPPLY,WALGREENS #5346 (IN),,107.0,,,,,
arcos_5895,2006-11-28,VALUEDRUGCO,WALGREENS #7469 (WV),,529.0,,,,,
arcos_5896,2009-08-26,PRESCRIPTION SUPPLY INC,COMMUNITY PHARMACY #4144 (GA),,10.0,,,,,
arcos_5897,2009-07-22,GULF COAST MEDICAL SUPPLY,KROGER PHARMACY #4300 (VA),,208.0,,,,,
arcos_5898,2012-12-01,PRESCRIPTION SUPPLY INC,HOMETOWN PHARMACY #8707 (WV),,672.0,,,,,
arcos_5899,2009-12-11,PENN PHARMACEUTICAL SERVICES INC,CVS PHARMACY #6965 (LA),,2481.0,,,,,
arcos_5900,2010-09-05,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #3504 (AR),,376.0,,,,,
arcos_5901,2013-07-31,MIAMI-LUKEN INC,VILLAGE PHARMACY #9397 (NC),,718.0,,,,,
arcos_5902,2010-08-26,NATIONAL WHOLESALE DRUG CO INC,CORNER DRUG STORE #5842 (PA),,198.0,,,,,
arcos_5903,2011-06-07,CARDINAL HEALTH INC,COMMUNITY PHARMACY #9405 (MN),,3211.0,,,,,
