flow_id,timestamp,src,dst,product,qty,value,scheduled_date,actual_date,po_date,status
scms_1254,2007-08-30,SCMS from RDC,Côte d'Ivoire,Nevirapine,25799.0,87716.6,2007-08-30,2007-08-30,,on_time
scms_1255,2007-09-19,SCMS from RDC,Côte d'Ivoire,"HIV, Genie II HIV-1/HIV-2 Kit",230.0,17480.0,2007-09-19,2007-09-19,,on_time
scms_1256,2007-09-19,SCMS from RDC,Côte d'Ivoire,"HIV, Genie II HIV-1/HIV-2 Kit",615.0,46740.0,2007-09-19,2007-09-19,,on_time
scms_1257,2007-09-04,SCMS from RDC,Côte d'Ivoire,Lamivudine/Zidovudine,10000.0,106800.0,2007-09-04,2007-09-04,,on_time
scms_1258,2007-09-04,SCMS from RDC,Ethiopia,Zidovudine,13850.0,29777.5,2007-09-04,2007-09-04,,on_time
scms_1259,2007-09-04,SCMS from RDC,Ethiopia,Lamivudine,15913.0,31348.61,2007-09-04,2007-09-04,,on_time
scms_1260,2007-09-04,SCMS from RDC,Ethiopia,Stavudine,14700.0,22344.0,2007-09-04,2007-09-04,,on_time
scms_1261,2007-09-12,SCMS from RDC,Zambia,Efavirenz,1064.0,17024.0,2007-09-12,2007-09-12,,on_time
scms_1262,2007-09-05,SCMS from RDC,Côte d'Ivoire,"HIV, Genie II HIV-1/HIV-2 Kit",450.0,34200.0,2007-09-05,2007-09-05,,on_time
scms_1263,2007-09-10,SCMS from RDC,Côte d'Ivoire,Saquinavir,252.0,19817.28,2007-09-10,2007-09-10,,on_time
scms_1264,2007-09-17,SCMS from RDC,Côte d'Ivoire,Lopinavir/Ritonavir,3200.0,131520.0,2007-09-17,2007-09-17,,on_time
scms_1265,2007-09-12,SCMS from RDC,Côte d'Ivoire,Saquinavir,16.0,1258.24,2007-09-12,2007-09-12,,on_time
scms_1266,2007-09-12,SCMS from RDC,Côte d'Ivoire,Saquinavir,526.0,41364.64,2007-09-12,2007-09-12,,on_time
scms_1267,2007-11-02,SCMS from RDC,Zambia,Abacavir,1341.0,22126.5,2007-11-02,2007-11-02,,on_time
scms_1268,2007-11-05,SCMS from RDC,Uganda,Efavirenz,1717.0,21325.14,2007-11-05,2007-11-05,,on_time
scms_1269,2007-10-15,SCMS from RDC,Côte d'Ivoire,Saquinavir,1577.0,124015.28,2007-10-15,2007-10-15,,on_time
scms_1270,2007-10-17,SCMS from RDC,Zambia,"HIV 1/2, Determine HIV Kit, without Lancets",872.0,62775.28,2007-10-17,2007-10-17,,on_time
scms_1271,2007-11-22,SCMS from RDC,Mozambique,Abacavir/Lamivudine/Zidovudine,821.0,57470.0,2007-11-22,2007-11-22,,on_time
scms_1272,2007-09-20,SCMS from RDC,Nigeria,Lamivudine,614.0,2032.34,2007-09-20,2007-09-20,,on_time
scms_1273,2007-09-20,SCMS from RDC,Nigeria,Nevirapine,600.0,2142.0,2007-09-20,2007-09-20,,on_time
scms_1274,2007-09-20,SCMS from RDC,Nigeria,Lamivudine,390.0,1010.1,2007-09-20,2007-09-20,,on_time
scms_1275,2007-10-02,SCMS from RDC,Côte d'Ivoire,"HIV 1/2, Determine Complete HIV Kit",350.0,25200.0,2007-10-02,2007-10-02,,on_time
scms_1276,2007-10-17,SCMS from RDC,Zambia,Zidovudine,2623.0,27279.2,2007-10-17,2007-10-17,,on_time
scms_1277,2007-10-29,SCMS from RDC,Zambia,Lamivudine,5496.0,10827.12,2007-10-29,2007-10-29,,on_time
scms_1278,2007-11-16,SCMS from RDC,Nigeria,Efavirenz,100.0,224.0,2007-11-16,2007-11-16,,on_time
scms_1279,2007-11-29,SCMS from RDC,Mozambique,Stavudine,500.0,700.0,2007-11-29,2007-11-29,,on_time
scms_1280,2007-11-16,SCMS from RDC,Zimbabwe,Lamivudine/Stavudine,1.0,2.0,2007-11-16,2007-11-16,,on_time
scms_1281,2007-12-10,SCMS from RDC,Uganda,Lamivudine/Nevirapine/Zidovudine,1650.0,22275.0,2007-12-10,2007-12-10,,on_time
scms_1282,2008-01-25,SCMS from RDC,Zambia,Efavirenz,44135.0,548156.7,2008-01-25,2008-01-25,,on_time
scms_1283,2007-12-10,SCMS from RDC,Uganda,Emtricitabine/Tenofovir Disoproxil Fumarate,42.0,1102.5,2007-12-10,2007-12-10,,on_time
scms_1284,2008-01-24,SCMS from RDC,Côte d'Ivoire,Abacavir,3119.0,0.0,2008-01-24,2008-01-24,,on_time
scms_1285,2007-11-30,SCMS from RDC,Zambia,Efavirenz,2066.0,33056.0,2007-11-30,2007-11-30,,on_time
scms_1286,2008-02-20,SCMS from RDC,Ethiopia,Stavudine,219.0,383.25,2008-02-20,2008-02-20,,on_time
scms_1287,2007-12-20,SCMS from RDC,Ethiopia,Tenofovir Disoproxil Fumarate,1184.0,20128.0,2007-12-20,2007-12-20,,on_time
scms_1288,2008-01-17,SCMS from RDC,Côte d'Ivoire,Lopinavir/Ritonavir,479.0,19686.9,2008-01-17,2008-01-17,,on_time
scms_1289,2007-12-20,SCMS from RDC,Ethiopia,Zidovudine,1926.0,4140.9,2007-12-20,2007-12-20,,on_time
scms_1290,2008-01-14,SCMS from RDC,Zimbabwe,Efavirenz,627.0,7787.34,2008-01-14,2008-01-14,,on_time
scms_1291,2008-03-05,SCMS from RDC,Zimbabwe,Lamivudine/Nevirapine/Stavudine,37240.0,275576.0,2008-03-05,2008-03-05,,on_time
scms_1292,2008-03-08,SCMS from RDC,Haiti,Didanosine,100.0,1550.0,2008-03-08,2008-03-08,,on_time
scms_1293,2008-04-05,SCMS from RDC,Mozambique,Abacavir/Lamivudine/Zidovudine,213.0,14910.0,2008-04-08,2008-04-05,,on_time
scms_1294,2008-04-05,SCMS from RDC,Mozambique,Indinavir,343.0,17150.0,2008-04-08,2008-04-05,,on_time
scms_1295,2007-12-17,SCMS from RDC,Ethiopia,Efavirenz,1692.0,27072.0,2007-12-17,2007-12-17,,on_time
scms_1296,2008-01-08,SCMS from RDC,Zambia,Efavirenz,50061.0,976189.5,2008-01-08,2008-01-08,,on_time
scms_1297,2008-01-10,SCMS from RDC,Ethiopia,Tenofovir Disoproxil Fumarate,591.0,10047.0,2008-01-10,2008-01-10,,on_time
scms_1298,2008-01-28,SCMS from RDC,Rwanda,Lamivudine,3150.0,9576.0,2008-01-28,2008-01-28,,on_time
scms_1299,2008-02-05,SCMS from RDC,Zimbabwe,Lamivudine/Stavudine,1600.0,3200.0,2008-02-05,2008-02-05,,on_time
scms_1300,2008-01-31,SCMS from RDC,Ethiopia,Nevirapine,7511.0,25537.4,2008-01-31,2008-01-31,,on_time
scms_1301,2008-01-24,SCMS from RDC,Guyana,Lamivudine/Zidovudine,1008.0,9576.0,2008-01-24,2008-01-24,,on_time
scms_1302,2008-02-28,SCMS from RDC,Zambia,Efavirenz,44135.0,548156.7,2008-02-28,2008-02-28,,on_time
scms_1303,2008-02-25,SCMS from RDC,Tanzania,Didanosine,2273.0,17615.75,2008-02-25,2008-02-25,,on_time
scms_1304,2008-02-05,SCMS from RDC,Côte d'Ivoire,Indinavir,5538.0,276900.0,2008-03-06,2008-02-05,,on_time
scms_1305,2008-02-05,SCMS from RDC,Ethiopia,Zidovudine,10000.0,81500.0,2008-02-05,2008-02-05,,on_time
scms_1306,2008-02-29,SCMS from RDC,Mozambique,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",4300.0,43.0,2008-02-29,2008-02-29,,on_time
scms_1307,2008-04-21,SCMS from RDC,Zimbabwe,Lamivudine/Stavudine,1600.0,3200.0,2008-04-21,2008-04-21,,on_time
scms_1308,2008-04-21,SCMS from RDC,Zimbabwe,Lamivudine/Nevirapine/Stavudine,37240.0,275576.0,2008-04-21,2008-04-21,,on_time
scms_1309,2008-07-09,SCMS from RDC,Tanzania,Lamivudine,11181.0,32536.71,2008-07-09,2008-07-09,,on_time
scms_1310,2008-07-29,SCMS from RDC,Zambia,Lamivudine/Stavudine,12000.0,24000.0,2008-07-29,2008-07-29,,on_time
scms_1311,2008-04-30,SCMS from RDC,Tanzania,Lopinavir/Ritonavir,2580.0,106038.0,2008-04-30,2008-04-30,,on_time
scms_1312,2008-07-29,SCMS from RDC,Tanzania,Nevirapine,50288.0,170979.2,2008-07-29,2008-07-29,,on_time
scms_1313,2008-06-02,SCMS from RDC,Côte d'Ivoire,Stavudine,1080.0,1890.0,2008-06-02,2008-06-02,,on_time
scms_1314,2008-06-19,SCMS from RDC,Nigeria,Indinavir,20.0,1000.0,2008-06-19,2008-06-19,,on_time
scms_1315,2008-05-27,SCMS from RDC,Haiti,Lamivudine,7380.0,21475.8,2008-05-27,2008-05-27,,on_time
scms_1316,2008-05-16,SCMS from RDC,Mozambique,Lamivudine/Nevirapine/Stavudine,73012.0,540288.8,2008-04-08,2008-05-16,,late
scms_1317,2008-03-28,SCMS from RDC,Zambia,Emtricitabine/Tenofovir Disoproxil Fumarate,27156.0,712845.0,2008-03-28,2008-03-28,,on_time
scms_1318,2008-03-28,SCMS from RDC,Zambia,Efavirenz,4332.0,53803.44,2008-03-28,2008-03-28,,on_time
scms_1319,2008-05-09,SCMS from RDC,Zambia,Lamivudine/Zidovudine,50000.0,472500.0,2008-05-09,2008-05-09,,on_time
scms_1320,2008-06-09,SCMS from RDC,Zimbabwe,Lamivudine/Stavudine,1600.0,3200.0,2008-06-09,2008-06-09,,on_time
scms_1321,2008-04-23,SCMS from RDC,Tanzania,Lamivudine/Zidovudine,51364.0,487958.0,2008-04-22,2008-04-23,,late
scms_1322,2008-08-20,SCMS from RDC,Zambia,Lamivudine/Nevirapine/Stavudine,40000.0,288000.0,2008-08-20,2008-08-20,,on_time
scms_1323,2008-04-03,SCMS from RDC,Haiti,"HIV 1/2, Determine HIV Kit, without Lancets",25.0,1800.0,2008-04-03,2008-04-03,,on_time
scms_1324,2008-03-21,SCMS from RDC,Haiti,Abacavir,160.0,2640.0,2008-03-21,2008-03-21,,on_time
scms_1325,2008-07-11,SCMS from RDC,Uganda,Zidovudine,4296.0,9021.6,2008-07-11,2008-07-11,,on_time
scms_1326,2008-07-04,SCMS from RDC,Nigeria,Emtricitabine/Tenofovir Disoproxil Fumarate,15000.0,393750.0,2008-07-04,2008-07-04,,on_time
scms_1327,2008-07-11,SCMS from RDC,Uganda,Nevirapine,1061.0,3607.4,2008-07-11,2008-07-11,,on_time
scms_1328,2008-03-26,SCMS from RDC,Kenya,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",240.0,1200.0,2008-03-26,2008-03-26,,on_time
scms_1329,2008-04-21,SCMS from RDC,Nigeria,Lamivudine/Zidovudine,760.0,7182.0,2008-04-21,2008-04-21,,on_time
scms_1330,2008-04-21,SCMS from RDC,Nigeria,Stavudine,16.0,22.4,2008-04-21,2008-04-21,,on_time
scms_1331,2008-06-23,SCMS from RDC,Mozambique,Indinavir,1428.0,71400.0,2008-06-23,2008-06-23,,on_time
scms_1332,2008-03-21,SCMS from RDC,Ethiopia,Lamivudine/Zidovudine,65524.0,622478.0,2008-03-21,2008-03-21,,on_time
scms_1333,2008-03-30,SCMS from RDC,Zimbabwe,Lamivudine/Nevirapine/Stavudine,37240.0,275576.0,2008-03-30,2008-03-30,,on_time
scms_1334,2008-05-09,SCMS from RDC,Guyana,Lopinavir/Ritonavir,150.0,12330.0,2008-05-09,2008-05-09,,on_time
scms_1335,2008-03-19,SCMS from RDC,Haiti,"HIV 1/2, Determine HIV Kit, without Lancets",30.0,2160.0,2008-03-19,2008-03-19,,on_time
scms_1336,2008-05-09,SCMS from RDC,Zambia,Emtricitabine/Tenofovir Disoproxil Fumarate,40000.0,1050000.0,2008-05-09,2008-05-09,,on_time
scms_1337,2008-07-26,SCMS from RDC,Zimbabwe,Lamivudine/Nevirapine/Stavudine,66268.0,490383.2,2008-07-26,2008-07-26,,on_time
scms_1338,2008-07-26,SCMS from RDC,Zimbabwe,Lamivudine/Stavudine,8000.0,16000.0,2008-07-26,2008-07-26,,on_time
scms_1339,2008-08-07,SCMS from RDC,Mozambique,Lamivudine/Nevirapine/Stavudine,38975.0,280620.0,2008-08-07,2008-08-07,,on_time
scms_1340,2008-07-09,SCMS from RDC,Tanzania,Didanosine,11640.0,90210.0,2008-07-09,2008-07-09,,on_time
scms_1341,2008-10-20,SCMS from RDC,Haiti,Nevirapine,20186.0,64595.2,2008-10-20,2008-10-20,,on_time
scms_1342,2009-02-09,SCMS from RDC,Mozambique,Lamivudine/Zidovudine,15048.0,140698.8,2009-02-09,2009-02-09,,on_time
scms_1343,2009-01-20,SCMS from RDC,Mozambique,Lamivudine/Zidovudine,720.0,6732.0,2009-01-20,2009-01-20,,on_time
scms_1344,2008-10-21,SCMS from RDC,Tanzania,Lamivudine/Nevirapine/Stavudine,90323.0,668390.2,2008-10-21,2008-10-21,,on_time
scms_1345,2008-10-21,SCMS from RDC,Kenya,"HIV, Lancet, Safety, for HIV Test kits, 100 Pcs",5000.0,50.0,2008-10-21,2008-10-21,,on_time
scms_1346,2008-12-01,SCMS from RDC,Zambia,Nevirapine,44432.0,151068.8,2008-12-01,2008-12-01,,on_time
scms_1347,2008-08-25,SCMS from RDC,Nigeria,Nevirapine,35400.0,120360.0,2008-08-25,2008-08-25,,on_time
scms_1348,2008-11-17,SCMS from RDC,Nigeria,Emtricitabine/Tenofovir Disoproxil Fumarate,10000.0,262500.0,2008-11-17,2008-11-17,,on_time
scms_1349,2008-08-27,SCMS from RDC,Zambia,Lamivudine/Stavudine,32017.0,124866.3,2008-08-27,2008-08-27,,on_time
scms_1350,2008-10-20,SCMS from RDC,Zambia,Zidovudine,3200.0,6720.0,2008-10-20,2008-10-20,,on_time
scms_1351,2008-12-03,SCMS from RDC,Côte d'Ivoire,Nevirapine,21225.0,72165.0,2008-12-03,2008-12-03,,on_time
scms_1352,2009-02-04,SCMS from RDC,Uganda,Lamivudine/Nevirapine/Zidovudine,20000.0,236000.0,2009-02-04,2009-02-04,,on_time
scms_1353,2009-02-16,SCMS from RDC,Zimbabwe,Lamivudine/Nevirapine/Stavudine,76000.0,562400.0,2009-02-16,2009-02-16,,on_time
scms_1354,2008-08-20,SCMS from RDC,Zambia,Efavirenz,50000.0,600500.0,2008-08-20,2008-08-20,,on_time
scms_1355,2008-09-05,SCMS from RDC,Mozambique,Lamivudine/Nevirapine/Stavudine,80000.0,576000.0,2008-09-05,2008-09-05,,on_time
scms_1356,2008-09-23,SCMS from RDC,Tanzania,Lamivudine/Nevirapine/Stavudine,123317.0,912545.8,2008-09-23,2008-09-23,,on_time
scms_1357,2009-03-19,SCMS from RDC,Uganda,Lamivudine/Nevirapine/Zidovudine,1893.0,22337.4,2009-03-19,2009-03-19,,on_time
scms_1358,2008-12-09,SCMS from RDC,Uganda,Lopinavir/Ritonavir,42.0,1726.2,2008-12-09,2008-12-09,,on_time
scms_1359,2009-02-11,SCMS from RDC,Côte d'Ivoire,Efavirenz,3271.0,55476.16,2009-02-11,2009-02-11,,on_time
scms_1360,2009-03-03,SCMS from RDC,Haiti,Efavirenz,325.0,5512.0,2009-03-03,2009-03-03,,on_time
scms_1361,2009-03-03,SCMS from RDC,Haiti,Indinavir,56.0,2800.0,2009-03-03,2009-03-03,,on_time
scms_1362,2009-03-03,SCMS from RDC,Haiti,Nevirapine,5216.0,10014.72,2009-03-03,2009-03-03,,on_time
scms_1363,2009-04-06,SCMS from RDC,Zimbabwe,Lamivudine/Nevirapine/Stavudine,76000.0,562400.0,2009-04-06,2009-04-06,,on_time
scms_1364,2009-04-27,SCMS from RDC,Mozambique,Lopinavir/Ritonavir,40.0,1644.0,2009-04-27,2009-04-27,,on_time
scms_1365,2009-04-30,SCMS from RDC,Côte d'Ivoire,Lamivudine/Zidovudine,23524.0,206070.24,2009-04-30,2009-04-30,,on_time
scms_1366,2008-09-24,SCMS from RDC,Nigeria,Ritonavir,2.0,76.72,2008-09-24,2008-09-24,,on_time
scms_1367,2008-11-04,SCMS from RDC,Haiti,Stavudine,1000.0,1500.0,2008-11-04,2008-11-04,,on_time
scms_1368,2008-08-20,SCMS from RDC,Zambia,Efavirenz,5000.0,60050.0,2008-08-20,2008-08-20,,on_time
scms_1369,2008-11-04,SCMS from RDC,Haiti,Efavirenz,1000.0,15260.0,2008-11-04,2008-11-04,,on_time
scms_1370,2009-01-19,SCMS from RDC,Nigeria,Emtricitabine/Tenofovir Disoproxil Fumarate,12304.0,322980.0,2009-01-19,2009-01-19,,on_time
scms_1371,2009-01-19,SCMS from RDC,Nigeria,Emtricitabine/Tenofovir Disoproxil Fumarate,139.0,3648.75,2009-01-19,2009-01-19,,on_time
scms_1372,2008-12-02,SCMS from RDC,Uganda,Lamivudine,500.0,1450.0,2008-12-02,2008-12-02,,on_time
scms_1373,2008-10-27,SCMS from RDC,Haiti,Efavirenz,8192.0,90112.0,2008-10-27,2008-10-27,,on_time
scms_1374,2009-01-29,SCMS from RDC,Ethiopia,Tenofovir Disoproxil Fumarate,3068.0,52156.0,2009-01-29,2009-01-29,,on_time
scms_1375,2008-12-10,SCMS from RDC,Haiti,Lamivudine,8100.0,23571.0,2008-12-10,2008-12-10,,on_time
scms_1376,2008-09-29,SCMS from RDC,Zambia,Efavirenz,50000.0,600500.0,2008-09-29,2008-09-29,,on_time
scms_1377,2008-12-01,SCMS from RDC,Côte d'Ivoire,Lamivudine/Zidovudine,32256.0,301593.6,2008-12-01,2008-12-01,,on_time
scms_1378,2009-03-24,SCMS from RDC,Nigeria,Emtricitabine/Tenofovir Disoproxil Fumarate,2871.0,75363.75,2009-03-24,2009-03-24,,on_time
scms_1379,2009-03-19,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Zidovudine,5426.0,61856.4,2009-03-19,2009-03-19,,on_time
scms_1380,2009-03-19,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Zidovudine,49385.0,562989.0,2009-03-19,2009-03-19,,on_time
scms_1381,2009-04-28,SCMS from RDC,Côte d'Ivoire,Lopinavir/Ritonavir,12480.0,512928.0,2009-04-28,2009-04-28,,on_time
scms_1382,2009-03-20,SCMS from RDC,Côte d'Ivoire,Ritonavir,4660.0,31361.8,2009-03-20,2009-03-20,,on_time
scms_1383,2008-08-11,SCMS from RDC,Haiti,Efavirenz,210.0,3360.0,2008-08-11,2008-08-11,,on_time
scms_1384,2009-03-23,SCMS from RDC,Côte d'Ivoire,Lopinavir/Ritonavir,365.0,15001.5,2009-03-23,2009-03-23,,on_time
scms_1385,2009-04-27,SCMS from RDC,Zimbabwe,Efavirenz,4000.0,48040.0,2009-04-27,2009-04-27,,on_time
scms_1386,2009-04-27,SCMS from RDC,Rwanda,Nevirapine,7350.0,22050.0,2009-04-27,2009-04-27,,on_time
scms_1387,2009-05-11,SCMS from RDC,Tanzania,Emtricitabine/Tenofovir Disoproxil Fumarate,37440.0,982800.0,2009-05-11,2009-05-11,,on_time
scms_1388,2009-04-27,SCMS from RDC,Kenya,"HIV 1/2, Determine Complete HIV Kit",15000.0,1200000.0,2009-04-27,2009-04-27,,on_time
scms_1389,2009-05-08,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Zidovudine,69491.0,792197.4,2009-05-08,2009-05-08,,on_time
scms_1390,2009-05-12,SCMS from RDC,Guyana,Zidovudine,489.0,3770.19,2009-05-12,2009-05-12,,on_time
scms_1391,2009-06-01,SCMS from RDC,Uganda,Emtricitabine/Tenofovir Disoproxil Fumarate,260.0,6825.0,2009-06-01,2009-06-01,,on_time
scms_1392,2009-05-22,SCMS from RDC,Uganda,Lamivudine,90.0,219.6,2009-05-22,2009-05-22,,on_time
scms_1393,2009-06-01,SCMS from RDC,Uganda,Lopinavir/Ritonavir,100.0,4110.0,2009-06-01,2009-06-01,,on_time
scms_1394,2009-06-28,SCMS from RDC,Mozambique,Lamivudine,2106.0,5138.64,2009-06-28,2009-06-28,,on_time
scms_1395,2009-08-12,SCMS from RDC,Ghana,Stavudine,150.0,1.5,2009-08-12,2009-08-12,,on_time
scms_1396,2009-05-21,SCMS from RDC,Swaziland,Tenofovir Disoproxil Fumarate,1250.0,11250.0,2009-05-21,2009-05-21,,on_time
scms_1397,2009-06-08,SCMS from RDC,Zambia,Efavirenz,100000.0,1100000.0,2009-06-08,2009-06-08,,on_time
scms_1398,2009-06-16,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Stavudine,5512.0,39245.44,2009-06-16,2009-06-16,,on_time
scms_1399,2009-06-05,SCMS from RDC,Nigeria,Lamivudine/Zidovudine,264.0,2312.64,2009-06-05,2009-06-05,,on_time
scms_1400,2009-06-01,SCMS from RDC,Uganda,Zidovudine,105.0,809.55,2009-06-01,2009-06-01,,on_time
scms_1401,2009-06-16,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Stavudine,21765.0,154966.8,2009-06-16,2009-06-16,,on_time
scms_1402,2009-06-22,SCMS from RDC,Uganda,Lamivudine/Nevirapine/Zidovudine,11216.0,127301.6,2009-06-22,2009-06-22,,on_time
scms_1403,2009-06-16,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Zidovudine,3994.0,45531.6,2009-06-16,2009-06-16,,on_time
scms_1404,2009-06-16,SCMS from RDC,Nigeria,Efavirenz,3000.0,45780.0,2009-06-16,2009-06-16,,on_time
scms_1405,2009-06-18,SCMS from RDC,Guyana,Zidovudine,810.0,6245.1,2009-06-18,2009-06-18,,on_time
scms_1406,2009-08-19,SCMS from RDC,Côte d'Ivoire,Lamivudine/Stavudine,10480.0,39824.0,2009-08-19,2009-08-19,,on_time
scms_1407,2009-09-04,SCMS from RDC,Zambia,Efavirenz,37059.0,407649.0,2009-09-04,2009-09-04,,on_time
scms_1408,2009-07-31,SCMS from RDC,Haiti,Efavirenz,1092.0,2446.08,2009-07-31,2009-07-31,,on_time
scms_1409,2009-07-31,SCMS from RDC,Haiti,Nevirapine,2304.0,4423.68,2009-07-31,2009-07-31,,on_time
scms_1410,2009-09-08,SCMS from RDC,Côte d'Ivoire,Stavudine,2052.0,3591.0,2009-09-08,2009-09-08,,on_time
scms_1411,2009-09-14,SCMS from RDC,Uganda,Zidovudine,192.0,1445.76,2009-09-14,2009-09-14,,on_time
scms_1412,2009-10-08,SCMS from RDC,Uganda,Efavirenz,3740.0,26441.8,2009-10-08,2009-10-08,,on_time
scms_1413,2009-09-28,SCMS from RDC,Côte d'Ivoire,Nevirapine,8732.0,25322.8,2009-09-28,2009-09-28,,on_time
scms_1414,2009-10-20,SCMS from RDC,Nigeria,Emtricitabine/Tenofovir Disoproxil Fumarate,441.0,5181.75,2009-10-20,2009-10-20,,on_time
scms_1415,2009-10-07,SCMS from RDC,Côte d'Ivoire,Emtricitabine/Tenofovir Disoproxil Fumarate,576.0,6768.0,2009-10-07,2009-10-07,,on_time
scms_1416,2009-11-18,SCMS from RDC,Lebanon,Saquinavir,200.0,2.0,2009-11-18,2009-11-18,,on_time
scms_1417,2009-11-18,SCMS from RDC,Lebanon,Abacavir,100.0,1.0,2009-11-18,2009-11-18,,on_time
scms_1418,2009-11-24,SCMS from RDC,Lebanon,Lamivudine/Zidovudine,42.0,0.42,2009-11-24,2009-11-24,,on_time
scms_1419,2009-10-29,SCMS from RDC,Zambia,Efavirenz,34036.0,196728.08,2009-10-29,2009-10-29,,on_time
scms_1420,2009-12-11,SCMS from RDC,Mozambique,Lamivudine/Stavudine,2510.0,9789.0,2009-12-11,2009-12-11,,on_time
scms_1421,2009-12-18,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Zidovudine,3.0,34.2,2009-12-18,2009-12-18,,on_time
scms_1422,2010-02-23,SCMS from RDC,Mozambique,Nevirapine,1788.0,5721.6,2010-02-23,2010-02-23,,on_time
scms_1423,2010-01-22,SCMS from RDC,Nigeria,Emtricitabine/Tenofovir Disoproxil Fumarate,5.0,58.75,2010-02-19,2010-01-22,,on_time
scms_1424,2007-02-22,SCMS from RDC,Côte d'Ivoire,Efavirenz,4350.0,70687.5,2007-02-22,2007-02-22,,on_time
scms_1425,2007-03-08,SCMS from RDC,Côte d'Ivoire,Efavirenz,3024.0,49140.0,2007-02-22,2007-03-08,,late
scms_1426,2007-01-09,SCMS from RDC,Mozambique,Lamivudine/Zidovudine+Abacavir,1217.0,69429.85,2007-01-09,2007-01-09,,on_time
scms_1427,2007-01-09,SCMS from RDC,Mozambique,Lamivudine/Zidovudine,6156.0,68577.84,2007-01-09,2007-01-09,,on_time
scms_1428,2007-03-15,SCMS from RDC,Côte d'Ivoire,Tenofovir Disoproxil Fumarate,528.0,8976.0,2007-03-15,2007-03-15,,on_time
scms_1429,2007-03-15,SCMS from RDC,Côte d'Ivoire,Saquinavir,482.0,37596.0,2007-03-15,2007-03-15,,on_time
scms_1430,2007-04-10,SCMS from RDC,Rwanda,"HIV 1/2, Capillus HIV Kit",60.0,8340.0,2007-04-10,2007-04-10,,on_time
scms_1431,2007-04-27,SCMS from RDC,Botswana,"HIV 1/2, Determine Complete HIV Kit",100.0,8000.0,2007-04-27,2007-04-27,,on_time
scms_1432,2007-04-17,SCMS from RDC,Nigeria,Stavudine,1260.0,2016.0,2007-04-17,2007-04-17,,on_time
scms_1433,2007-04-26,SCMS from RDC,Zimbabwe,Lopinavir/Ritonavir,400.0,16440.0,2007-04-26,2007-04-26,,on_time
scms_1434,2007-05-04,SCMS from RDC,Zambia,Abacavir,1000.0,35800.0,2007-05-04,2007-05-04,,on_time
scms_1435,2007-05-04,SCMS from RDC,Zambia,Efavirenz,50112.0,814821.12,2007-05-04,2007-05-04,,on_time
scms_1436,2007-05-04,SCMS from RDC,Côte d'Ivoire,Efavirenz,10000.0,162500.0,2007-05-04,2007-05-04,,on_time
scms_1437,2007-05-23,SCMS from RDC,Nigeria,Lamivudine/Zidovudine+Nevirapine,5709.0,117034.5,2007-05-23,2007-05-23,,on_time
scms_1438,2007-06-01,SCMS from RDC,Mozambique,Efavirenz,25003.0,418800.25,2007-06-01,2007-06-01,,on_time
scms_1439,2007-04-17,SCMS from RDC,Mozambique,Abacavir,460.0,9683.0,2007-04-17,2007-04-17,,on_time
scms_1440,2007-04-27,SCMS from RDC,Botswana,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit",30.0,12000.0,2007-04-27,2007-04-27,,on_time
scms_1441,2007-05-04,SCMS from RDC,Côte d'Ivoire,Lamivudine/Zidovudine,10000.0,102500.0,2007-05-04,2007-05-04,,on_time
scms_1442,2007-05-03,SCMS from RDC,Zambia,Lamivudine/Zidovudine,50549.0,518127.25,2007-05-03,2007-05-03,,on_time
scms_1443,2007-06-08,SCMS from RDC,Mozambique,Abacavir,4444.0,159095.2,2007-06-08,2007-06-08,,on_time
scms_1444,2007-06-28,SCMS from RDC,Côte d'Ivoire,Lopinavir/Ritonavir,4000.0,164400.0,2007-06-28,2007-06-28,,on_time
scms_1445,2007-06-28,SCMS from RDC,Côte d'Ivoire,Abacavir,2000.0,71600.0,2007-06-28,2007-06-28,,on_time
scms_1446,2007-06-21,SCMS from RDC,Côte d'Ivoire,Indinavir,4402.0,220100.0,2007-06-21,2007-06-21,,on_time
scms_1447,2007-07-10,SCMS from RDC,Côte d'Ivoire,Efavirenz,4515.0,10113.6,2007-07-10,2007-07-10,,on_time
scms_1448,2007-06-20,SCMS from RDC,Zambia,Lamivudine/Zidovudine,66370.0,680292.5,2007-06-20,2007-06-20,,on_time
scms_1449,2007-05-16,SCMS from RDC,Côte d'Ivoire,Abacavir,1200.0,42960.0,2007-05-16,2007-05-16,,on_time
scms_1450,2007-06-26,SCMS from RDC,Nigeria,Stavudine,700.0,1064.0,2007-06-26,2007-06-26,,on_time
scms_1451,2007-07-12,SCMS from RDC,Mozambique,Abacavir,397.0,8356.85,2007-07-12,2007-07-12,,on_time
scms_1452,2007-07-03,SCMS from RDC,Nigeria,Lamivudine/Nevirapine/Stavudine,1319.0,9892.5,2007-07-03,2007-07-03,,on_time
