entity,node_type,recon_error,gnn_score,risk_score,enhanced_risk,rank
WALMART PHARMACY #2320 (VA),retailer,0.0016001787,0.0027259008,0.3315953908797721,0.20004759486759421,439
FAMILY CARE PHARMACY #5952 (MI),retailer,0.001200008,0.0020428111,0.3305962653550253,0.19917488365381555,440
MAIN STREET PHARMACY #5473 (OH),retailer,0.0010945027,0.0018627144,0.3305194105721956,0.19905673210985633,441
PEOPLES PHARMACY #6990 (OH),retailer,0.0007860447,0.0013361776,0.3293983057854522,0.1981734545374743,442
CVS PHARMACY #5446 (LA),retailer,0.00077620114,0.0013193751,0.3291598056279569,0.19802363343720206,443
WALMART PHARMACY #2539 (MI),retailer,0.00068144035,0.0011576188,0.3292111746320975,0.19798975230976057,444
RITE AID #9320 (LA),retailer,0.00067486503,0.0011463953,0.3291496970948473,0.1979483764051472,445
WALGREENS #6125 (VA),retailer,0.00051757204,0.0008778958,0.3286222190215194,0.19752448973288408,446
CVS PHARMACY #6761 (LA),retailer,0.00050836656,0.0008621828,0.3285615681809339,0.19748181405261886,447
COMMUNITY PHARMACY #9245 (IN),retailer,0.0005217779,0.00088507554,0.3285290394676265,0.19747145390833018,448
KROGER PHARMACY #9499 (WI),retailer,0.00048793625,0.00082730805,0.3285247709532821,0.19744578578442856,449
KROGER PHARMACY #7855 (MI),retailer,0.00049125834,0.00083297846,0.3285203604645489,0.19744540766911148,450
QUALITY CARE PHARMACY #4645 (VA),retailer,0.00049562723,0.0008404362,0.3285040695199901,0.19743861618679034,451
PEOPLES PHARMACY #1839 (PA),retailer,0.00047823766,0.00081075274,0.3283581645944622,0.1973391998581775,452
MAIN STREET PHARMACY #5646 (FL),retailer,0.00091538666,0.001556964,0.3275312745866797,0.19714155034399383,453
COMMUNITY PHARMACY #5408 (OH),retailer,0.0004956315,0.0008404439,0.3279755891324838,0.19712153103929259,454
MEDICO PHARMACY #7163 (WI),retailer,0.00073469925,0.0012485319,0.327650273042501,0.19708957659215837,455
WALMART PHARMACY #5920 (FL),retailer,0.00057097955,0.00096906227,0.3278227764179666,0.19708129077554956,456
HOMETOWN PHARMACY #4421 (IL),retailer,0.0006849749,0.0011636518,0.327673956439917,0.19706983459676225,457
GOOD NEIGHBOR PHARMACY #7031 (IL),retailer,0.0005799901,0.0009844436,0.3277892671195861,0.19706733771717602,458
GOOD NEIGHBOR PHARMACY #9772 (VA),retailer,0.0017411363,0.0029665153,0.316766069174947,0.19124624762994297,459
GOOD NEIGHBOR PHARMACY #8540 (OH),retailer,0.0012355505,0.0021034826,0.3156519268634914,0.19023254919537522,460
COMMUNITY PHARMACY #7046 (MI),retailer,0.0009909404,0.0016859338,0.3149435906191666,0.18964052789995442,461
PUBLIX PHARMACY #2014 (PA),retailer,0.0009732164,0.0016556791,0.3148930148060358,0.1895980805155031,462
HEALTH MART PHARMACY #8815 (OH),retailer,0.00065309834,0.0011092388,0.3141238045056809,0.18891797825302883,463
CVS PHARMACY #4698 (OH),retailer,0.00048591322,0.00082385505,0.3137704283084095,0.18859179901702303,464
COMMUNITY PHARMACY #7344 (LA),retailer,0.00044840208,0.0007598235,0.3136071823585873,0.18846823882486308,465
HEALTH MART PHARMACY #9088 (AL),retailer,0.00042429782,0.0007186776,0.3135735812163549,0.1884316197778812,466
WINN-DIXIE PHARMACY #2844 (IL),retailer,0.00040804423,0.00069093227,0.3135128062561383,0.188384056667187,467
CVS PHARMACY #2485 (OH),retailer,0.0004164543,0.00070528896,0.3135020258514548,0.18838333110489114,468
CVS PHARMACY #2076 (VA),retailer,0.0003743475,0.00063341274,0.3134135566521914,0.18830149910448193,469
QUALITY CARE PHARMACY #9274 (CT),retailer,0.00038449722,0.00065073767,0.3133795530889111,0.18828802693779145,470
WALGREENS #6346 (OH),retailer,0.00034044424,0.0005755398,0.3132223629763257,0.1881636336976653,471
MEDICO PHARMACY #9557 (OH),retailer,0.00032639032,0.00055154983,0.3130888762487459,0.18807394569165836,472
VILLAGE PHARMACY #5217 (NV),retailer,0.00034844427,0.00058919523,0.3128675538235057,0.18795621038376958,473
GOOD NEIGHBOR PHARMACY #8685 (FL),retailer,0.0003396823,0.00057423936,0.3128601337464624,0.18794577598698556,474
HEALTH MART PHARMACY #8159 (AL),retailer,0.0005504334,0.0009339906,0.312591614427789,0.1879285648948786,475
HEALTH MART PHARMACY #8894 (WI),retailer,0.00040804155,0.0006909288,0.3127492222657017,0.18792590487594116,476
KROGER PHARMACY #4811 (WI),retailer,0.00036927202,0.0006247489,0.3127915454630746,0.18792482682329636,477
WALGREENS #5645 (ND),retailer,0.00048406475,0.0008206996,0.3126421110823936,0.18791354650649422,478
FAMILY CARE PHARMACY #4962 (FL),retailer,0.00040458346,0.00068502506,0.3127288436416219,0.18791131621669002,479
KROGER PHARMACY #7901 (WI),retailer,0.000434265,0.00073569175,0.3126941728389859,0.18791078042027762,480
FAMILY CARE PHARMACY #5200 (UT),retailer,0.00054772996,0.0009293754,0.298829577366868,0.17966949660236012,481
RITE AID #5178 (ND),retailer,0.0005091078,0.0008634483,0.2988709018830821,0.17966792044772706,482
PEOPLES PHARMACY #1274 (IL),retailer,0.00052985793,0.00089886785,0.2987891688406927,0.17963304845427125,483
KROGER PHARMACY #6824 (NE),retailer,0.00047941596,0.00081276416,0.2988268326147157,0.17962120524572256,484
GOOD NEIGHBOR PHARMACY #2904 (CT),retailer,0.0004608379,0.0007810512,0.2986701288847001,0.17951449781217035,485
MEDICO PHARMACY #1628 (FL),retailer,0.00047823176,0.00081074226,0.2986144898705573,0.17949299083288295,486
MAIN STREET PHARMACY #2472 (ND),retailer,0.00044865822,0.0007602607,0.2986342800949844,0.1794846723225147,487
PEOPLES PHARMACY #5942 (WI),retailer,0.00040638298,0.00068809744,0.2986198562757329,0.1794471527355015,488
COMMUNITY PHARMACY #2700 (OK),retailer,0.00041219874,0.0006980247,0.2985604591186264,0.1794154853678651,489
QUALITY CARE PHARMACY #8930 (ID),retailer,0.00034215182,0.0005784543,0.2984871312627223,0.17932366048163986,490
FAMILY CARE PHARMACY #6923 (IL),retailer,0.00035859869,0.00060652924,0.2984347479480852,0.17930346046777382,491
COMMUNITY PHARMACY #7146 (NJ),retailer,0.0003589718,0.0006071662,0.2984219258359156,0.17929602198995578,492
CVS PHARMACY #2791 (WI),retailer,0.001011641,0.0017212703,0.2973088940312254,0.17907384451348932,493
FAMILY CARE PHARMACY #1947 (OK),retailer,0.0009973102,0.0016968068,0.2973064345132327,0.1790625833964022,494
FAMILY CARE PHARMACY #2985 (FL),retailer,0.0009747114,0.001658231,0.2973037787008893,0.1790455596401646,495
QUALITY CARE PHARMACY #8165 (IL),retailer,0.00021808385,0.00036667043,0.2978956399973326,0.17888405216990966,496
CORNER DRUG STORE #6747 (ID),retailer,0.00021963204,0.00036931396,0.2978899226513518,0.17888167917724124,497
RITE AID #3495 (IL),retailer,0.0006393025,0.0010856895,0.2974026649381649,0.17887587476675362,498
PEOPLES PHARMACY #9633 (ND),retailer,0.00022134311,0.00037223473,0.2978459911540024,0.17885648859389763,499
HEALTH MART PHARMACY #5178 (NV),retailer,0.00054655113,0.000927364,0.2974459624506596,0.1788385230772421,500
KROGER PHARMACY #2700 (FL),retailer,0.00052345963,0.000887946,0.297468875680665,0.1788365038113686,501
RITE AID #1394 (FL),retailer,0.0004967832,0.0008424099,0.297481228722822,0.1788257012080983,502
MAIN STREET PHARMACY #5015 (OK),retailer,0.00024310182,0.00040937655,0.2977518188451321,0.17881484192822017,503
GOOD NEIGHBOR PHARMACY #2984 (ME),retailer,0.00023822147,0.00040104653,0.2977504507403346,0.1788106890551042,504
CORNER DRUG STORE #9777 (WI),retailer,0.0004371643,0.00074064074,0.2975119132838741,0.17880340427155056,505
HARRIS TEETER PHARMACY #1357 (KS),retailer,0.0004360383,0.0007387187,0.2975004711328821,0.17879577017417,506
MAIN STREET PHARMACY #6441 (AR),retailer,0.00032779164,0.00055394194,0.2976063702926071,0.17878539895005713,507
GOOD NEIGHBOR PHARMACY #6030 (IL),retailer,0.00035534464,0.0006009748,0.2975671788671431,0.1787806972327915,508
CVS PHARMACY #3850 (FL),retailer,0.00032247926,0.0005448737,0.2976014385199673,0.17877881260332382,509
PEOPLES PHARMACY #2093 (AR),retailer,0.0010288331,0.0017506164,0.2845929988330285,0.17145604584250929,510
WINN-DIXIE PHARMACY #8389 (RI),retailer,0.0010183583,0.0017327361,0.2845234031330871,0.17140713633083268,511
KROGER PHARMACY #5892 (NJ),retailer,0.0009686865,0.0016479462,0.284573694624392,0.17140339525141587,512
COMMUNITY PHARMACY #7816 (UT),retailer,0.00087768526,0.0014926085,0.2843739214050724,0.1712213962134058,513
HEALTH MART PHARMACY #5901 (NE),retailer,0.0006485111,0.0011014089,0.2839313046838863,0.17079934635123747,514
WALGREENS #8885 (WI),retailer,0.0005420844,0.00091973867,0.2837268099007595,0.17060398140766253,515
VILLAGE PHARMACY #2199 (KS),retailer,0.0004383219,0.00074261654,0.2836106104965262,0.17046341291365785,516
SUNRISE PHARMACY #9917 (KS),retailer,0.00040294416,0.0006822272,0.2835490140316157,0.17040229929198994,517
PUBLIX PHARMACY #5267 (KS),retailer,0.00035653528,0.00060300715,0.2833753199286463,0.17026639482698955,518
PUBLIX PHARMACY #3067 (WI),retailer,0.0013676522,0.0023289798,0.2822137122399588,0.1702598192454378,519
PEOPLES PHARMACY #5759 (KS),retailer,0.00032341346,0.0005464682,0.2833818512960723,0.17024769805032747,520
HARRIS TEETER PHARMACY #5346 (KS),retailer,0.00034378984,0.00058125076,0.2833478013209076,0.17024118109317082,521
COMMUNITY PHARMACY #3567 (CT),retailer,0.0002996459,0.0005058978,0.2833788245458864,0.1702296538498724,522
HARRIS TEETER PHARMACY #4455 (CT),retailer,0.00029919908,0.00050513446,0.2833298664006328,0.17019997363443493,523
SUNRISE PHARMACY #8943 (KS),retailer,0.0007641414,0.0012987893,0.2822982711974369,0.16989847843213893,524
QUALITY CARE PHARMACY #2679 (MT),retailer,0.00064768223,0.0010999938,0.2823191386900972,0.16983148074366933,525
CORNER DRUG STORE #2881 (AL),retailer,0.0001429637,0.00023844103,0.2828722780715455,0.16981874326037558,526
QUALITY CARE PHARMACY #8752 (CT),retailer,0.00014680375,0.0002449964,0.2828678224192146,0.16981869200768587,527
VILLAGE PHARMACY #8894 (WI),retailer,0.0005840146,0.0009913138,0.2823565195101556,0.16981043725160475,528
WINN-DIXIE PHARMACY #5194 (FL),retailer,0.00014000678,0.00023339357,0.2828365062569592,0.16979526118069735,529
PUBLIX PHARMACY #8281 (UT),retailer,0.0005480011,0.00092983845,0.2823583989634899,0.1697869747771103,530
COMMUNITY PHARMACY #1287 (NE),retailer,0.00050605077,0.00085822976,0.2823757721116405,0.16976875517083026,531
COMMUNITY PHARMACY #9332 (IL),retailer,0.000506549,0.0008590804,0.2823718932713649,0.16976676811954677,532
MEDICO PHARMACY #7141 (ND),retailer,0.00014080197,0.00023475131,0.282771251729057,0.16975665156326022,533
COMMUNITY PHARMACY #7725 (ME),retailer,0.00049894635,0.0008461024,0.2823552577875575,0.1697515956372314,534
WINN-DIXIE PHARMACY #9056 (CA),retailer,0.00046586656,0.0007896354,0.2823819847108932,0.16974504500690732,535
WALMART PHARMACY #6298 (OK),retailer,0.00043674346,0.00073992205,0.2823964875460221,0.16973386134120208,536
KROGER PHARMACY #5581 (NJ),retailer,0.0004277862,0.0007246323,0.2824046233621319,0.1697326269519358,537
GOOD NEIGHBOR PHARMACY #5599 (OK),retailer,0.00042118263,0.00071335986,0.2823979218406915,0.16972409704082655,538
FAMILY CARE PHARMACY #3561 (FL),retailer,0.00040526962,0.0006861963,0.282406524181587,0.1697183930541318,539
COMMUNITY PHARMACY #2371 (KS),retailer,0.0003920321,0.00066360045,0.2824155921040198,0.16971479543842014,540
PUBLIX PHARMACY #4056 (DE),retailer,0.00042432957,0.0007187321,0.282373129095543,0.16971137030416308,541
VILLAGE PHARMACY #4543 (IL),retailer,0.00015239899,0.00025454725,0.2826746018206322,0.16970657999194516,542
FAMILY CARE PHARMACY #8358 (KS),retailer,0.00035429088,0.00059917633,0.2824412045938551,0.16970439329488937,543
MEDICO PHARMACY #8303 (DE),retailer,0.00034484707,0.0005830548,0.2824493181822914,0.16970281282492536,544
HOMETOWN PHARMACY #8829 (MS),retailer,0.00035537433,0.00060102576,0.2824366641034848,0.16970240877638165,545
HEALTH MART PHARMACY #5250 (AL),retailer,0.00016644309,0.0002785204,0.2826502472867852,0.16970155653266306,546
COMMUNITY PHARMACY #5066 (OK),retailer,0.000365352,0.0006180566,0.2824230122713905,0.169701030025272,547
COMMUNITY PHARMACY #3138 (NJ),retailer,0.00017511811,0.00029332895,0.2826356220535313,0.16969870481528807,548
RITE AID #5248 (NV),retailer,0.00022902059,0.00038533984,0.2825661112659171,0.16969380269746914,549
PUBLIX PHARMACY #2932 (KS),retailer,0.00017546312,0.00029391772,0.2826245515194697,0.16969229800304717,550
CORNER DRUG STORE #7412 (CA),retailer,0.00025839376,0.00043547992,0.2825299517784851,0.16969216303665433,551
MEDICO PHARMACY #2099 (NJ),retailer,0.00018242835,0.00030580757,0.2826120656242781,0.16968956241017863,552
HARRIS TEETER PHARMACY #4694 (CA),retailer,0.00018003663,0.00030172462,0.2826145115030748,0.1696893967541827,553
FAMILY CARE PHARMACY #1936 (KS),retailer,0.00028500517,0.00048090567,0.2824904962357052,0.16968666001814395,554
QUALITY CARE PHARMACY #4482 (RI),retailer,0.00030151568,0.0005090889,0.282471599626388,0.16968659534852146,555
PEOPLES PHARMACY #4185 (KS),retailer,0.00025638813,0.00043205626,0.2825225283117155,0.16968633949040232,556
MEDICO PHARMACY #7770 (FL),retailer,0.00018191959,0.00030493873,0.2826065347015798,0.16968589631316824,557
MEDICO PHARMACY #9907 (CT),retailer,0.00025110797,0.00042304318,0.2825264814074373,0.16968510612538948,558
FAMILY CARE PHARMACY #5370 (RI),retailer,0.00019869897,0.00033358153,0.2825794994013672,0.16968113224880169,559
MEDICO PHARMACY #9056 (NY),retailer,0.00023914735,0.00040262635,0.2825330548713612,0.16968088346519086,560
CVS PHARMACY #6802 (MT),retailer,0.00021771435,0.00036604048,0.2825545843435632,0.1696791667966839,561
WINN-DIXIE PHARMACY #8492 (ID),retailer,0.0002550275,0.00042973334,0.2825091600911713,0.1696773893891846,562
RITE AID #9225 (ME),retailer,0.00022922386,0.00038568766,0.2825380925780135,0.1696771306155885,563
RITE AID #6030 (NJ),retailer,0.00022065677,0.00037106348,0.2825446228309378,0.16967519908659617,564
WALMART PHARMACY #5853 (IL),retailer,0.00028713996,0.0004845493,0.2824680573479615,0.1696746541325674,565
VILLAGE PHARMACY #5786 (ME),retailer,0.00021142395,0.0003553023,0.2825486832863733,0.16967133088810393,566
QUALITY CARE PHARMACY #8690 (FL),retailer,0.0002653863,0.00044741656,0.2824716868351266,0.1696619787286486,567
MEDICO PHARMACY #1407 (IL),retailer,0.0024052386,0.004100135,0.271448204950004,0.1645089770180414,568
SUNRISE PHARMACY #9264 (RI),retailer,0.0020569877,0.0035056726,0.270805294671426,0.16388544580397443,569
WALGREENS #6088 (NV),retailer,0.001482131,0.002524394,0.2699455118442103,0.16297706473705317,570
VILLAGE PHARMACY #2073 (WI),retailer,0.0014470883,0.0024645769,0.2698876047502367,0.16291839363957394,571
SUNRISE PHARMACY #6615 (LA),retailer,0.0008410547,0.0014300798,0.2689751224947176,0.16195710544275205,572
MAIN STREET PHARMACY #4656 (ME),retailer,0.0008024386,0.0013641625,0.2689014347439015,0.1618865258860218,573
GOOD NEIGHBOR PHARMACY #8844 (OK),retailer,0.0007804506,0.0013266288,0.2689249210534875,0.16188560416979397,574
HARRIS TEETER PHARMACY #6773 (OK),retailer,0.00062725897,0.0010651309,0.2687385243785148,0.16166916699814887,575
HARRIS TEETER PHARMACY #2399 (ID),retailer,0.0006504035,0.001104639,0.2686865794225732,0.16165380325900275,576
HOMETOWN PHARMACY #8558 (MA),retailer,0.0006587147,0.001118826,0.2686729740301252,0.16165131480481174,577
MAIN STREET PHARMACY #3220 (NV),retailer,0.0006446129,0.0010947543,0.2686886915703838,0.16165111667590623,578
PEOPLES PHARMACY #9606 (WI),retailer,0.0006035574,0.0010246731,0.2686754349132807,0.1616151301922906,579
CORNER DRUG STORE #3031 (NE),retailer,0.000600765,0.0010199064,0.2686094698114607,0.1615736444519539,580
KROGER PHARMACY #2808 (ND),retailer,0.00058450416,0.0009921491,0.2686066738144387,0.16156086394614824,581
HARRIS TEETER PHARMACY #4342 (ME),retailer,0.00056064833,0.00095142727,0.2685939915326233,0.16153696583254049,582
HOMETOWN PHARMACY #4303 (KS),retailer,0.00053159404,0.00090183126,0.2685403912236659,0.16148496725396586,583
WALGREENS #7353 (OK),retailer,0.00043528475,0.0007374322,0.26853246205141,0.1614144501113566,584
CVS PHARMACY #7228 (FL),retailer,0.00048108972,0.0008156207,0.2684527058959337,0.16139787183083706,585
SUNRISE PHARMACY #5914 (NJ),retailer,0.00048082942,0.0008151765,0.268447937186518,0.16139483292630272,586
FAMILY CARE PHARMACY #7468 (NE),retailer,0.00038583836,0.0006530278,0.2684427215094337,0.16132684403316866,587
PEOPLES PHARMACY #5739 (CO),retailer,0.00043615102,0.00073891075,0.2683730665200149,0.16131940421145827,588
COMMUNITY PHARMACY #3558 (DE),retailer,0.00042082457,0.00071274873,0.2683853658841453,0.16131631902382684,589
QUALITY CARE PHARMACY #4119 (IL),retailer,0.00041276278,0.00069898716,0.2683408476470416,0.1612841034703835,590
MAIN STREET PHARMACY #4193 (KS),retailer,0.0004019276,0.0006804917,0.2683463902472391,0.16128003083679993,591
GOOD NEIGHBOR PHARMACY #6434 (CT),retailer,0.0014162621,0.0024119567,0.2671628117181589,0.1612624696973103,592
PUBLIX PHARMACY #3391 (SD),retailer,0.0003532033,0.0005973192,0.2682694980042662,0.16120062649496744,593
CVS PHARMACY #8436 (AZ),retailer,0.00030135838,0.00050882,0.2682669349539058,0.16116368897727476,594
GOOD NEIGHBOR PHARMACY #6839 (WI),retailer,0.00033866873,0.00057250937,0.2682142706905664,0.16115756616622312,595
FAMILY CARE PHARMACY #5079 (SC),retailer,0.0003273375,0.0005531667,0.2681964350211492,0.16113912770042077,596
WINN-DIXIE PHARMACY #4022 (ND),retailer,0.0010333591,0.0017583428,0.267198493954061,0.16102243350909262,597
FAMILY CARE PHARMACY #2392 (OK),retailer,0.00090230984,0.001534642,0.2672194922022348,0.16094555209097341,598
GOOD NEIGHBOR PHARMACY #5698 (NY),retailer,0.00077321293,0.0013142738,0.2672433655958884,0.1608717288902,599
RITE AID #5094 (NE),retailer,0.0007643296,0.0012991098,0.2672478872583054,0.16086837630013703,600
MEDICO PHARMACY #2001 (NE),retailer,0.0007271828,0.0012357006,0.267249731631029,0.16084411922656647,601
KROGER PHARMACY #5241 (NH),retailer,0.0006203484,0.0010533347,0.2672752644746495,0.16078649256821306,602
HEALTH MART PHARMACY #2396 (NY),retailer,0.00012009994,0.00019941348,0.2678259708616685,0.1607753479090028,603
CORNER DRUG STORE #6277 (AR),retailer,0.00054949214,0.0009323835,0.2672847908222973,0.16074382791528027,604
MAIN STREET PHARMACY #3156 (NE),retailer,0.00010021931,0.0001654767,0.2677830768541145,0.1607360367940054,605
WALGREENS #4047 (WI),retailer,9.885915e-05,0.00016315446,0.2677575640609247,0.16071980021841079,606
WALMART PHARMACY #8242 (NJ),retailer,9.577368e-05,0.00015788768,0.2677550957364177,0.16071621251383514,607
HARRIS TEETER PHARMACY #5365 (FL),retailer,0.00047171907,0.0007996256,0.2673101490909554,0.16070593970728167,608
WALGREENS #9921 (CT),retailer,8.498184e-05,0.00013946624,0.2677046123025822,0.1606785538766172,609
HARRIS TEETER PHARMACY #2619 (RI),retailer,8.4898384e-05,0.00013932446,0.2676822034043582,0.16066505182886917,610
HOMETOWN PHARMACY #6271 (AR),retailer,8.509862e-05,0.00013966598,0.2676766189813442,0.16066183778116497,611
PEOPLES PHARMACY #9540 (HI),retailer,0.0003594462,0.0006079764,0.2673531519487267,0.16065508172879459,612
MAIN STREET PHARMACY #8869 (AL),retailer,0.0003540686,0.0005987971,0.267345230166509,0.16064665694931737,613
WALGREENS #8041 (NY),retailer,0.0003588316,0.0006069267,0.267339721604505,0.16064660364129954,614
RITE AID #8476 (SD),retailer,0.00034829244,0.00058893615,0.2673494608871041,0.1606452509977403,615
PEOPLES PHARMACY #4969 (CA),retailer,0.00033459166,0.00056554965,0.2673565237586646,0.16064013412383543,616
PEOPLES PHARMACY #5221 (KS),retailer,0.0003315076,0.00056028494,0.2673589634269661,0.16063949202985214,617
GOOD NEIGHBOR PHARMACY #6051 (NJ),retailer,8.808713e-05,0.00014476792,0.2676358009457493,0.16063938773858952,618
MEDICO PHARMACY #8860 (ND),retailer,8.572796e-05,0.00014074016,0.2676370283252938,0.16063851305829768,619
PUBLIX PHARMACY #5378 (OR),retailer,0.0003188074,0.0005386061,0.2673698097288881,0.16063732826651309,620
CORNER DRUG STORE #4855 (RI),retailer,0.00032623837,0.00055129075,0.2673602486136737,0.1606366654718748,621
WINN-DIXIE PHARMACY #3694 (FL),retailer,0.00032855952,0.0005552522,0.267356890639219,0.16063623525980314,622
WINN-DIXIE PHARMACY #6542 (IL),retailer,0.000312638,0.0005280747,0.2673697379147123,0.16063307263137966,623
QUALITY CARE PHARMACY #4531 (MD),retailer,0.0002856064,0.00048193164,0.267393753241642,0.16062902460026737,624
WINN-DIXIE PHARMACY #8056 (ND),retailer,0.0002619485,0.00044154775,0.2674141403092196,0.16062510328358787,625
PEOPLES PHARMACY #6730 (CT),retailer,0.00031140985,0.0005259787,0.2673552048274651,0.16062351437043546,626
CORNER DRUG STORE #1602 (ND),retailer,9.011978e-05,0.00014823696,0.2676040538233112,0.1606217270775552,627
MEDICO PHARMACY #2500 (UT),retailer,0.00025018214,0.00042146267,0.2674157202161514,0.16061801720266086,628
MAIN STREET PHARMACY #2347 (OK),retailer,0.00023805602,0.00040076298,0.2674280382102431,0.160617128119422,629
WALMART PHARMACY #7041 (OK),retailer,9.1519374e-05,0.00015062555,0.2675947101122332,0.1606170762896445,630
KROGER PHARMACY #7794 (MA),retailer,0.00010464982,0.00017303985,0.2675697651907574,0.16061107505913158,631
HEALTH MART PHARMACY #2275 (DE),retailer,0.0002425062,0.00040835966,0.2674038419000044,0.1606056490060091,632
HEALTH MART PHARMACY #8078 (NY),retailer,0.00010781862,0.00017844909,0.2675499890594961,0.16060137307554626,633
VILLAGE PHARMACY #2656 (ME),retailer,0.00021901458,0.00036826005,0.2674209187190265,0.16059985524886192,634
FAMILY CARE PHARMACY #3626 (OK),retailer,0.0001029377,0.00017011698,0.2675510188642112,0.16059865811140267,635
RITE AID #3370 (AR),retailer,0.00019273159,0.0003233951,0.2674434260125517,0.16059541365014462,636
HARRIS TEETER PHARMACY #9496 (ND),retailer,0.00019134485,0.00032102817,0.2674440626531475,0.16059484885779352,637
WINN-DIXIE PHARMACY #2552 (RI),retailer,0.00014438925,0.00024087503,0.2674963173987148,0.1605941404525655,638
HEALTH MART PHARMACY #9020 (AL),retailer,0.00017193414,0.00028789387,0.2674619388802882,0.16059232087703496,639
VILLAGE PHARMACY #9084 (ME),retailer,0.00011902318,0.00019757455,0.2675181907383893,0.1605899442648243,640
SUNRISE PHARMACY #3504 (AR),retailer,0.00014361499,0.00023955292,0.2674826746032367,0.16058542592957542,641
GOOD NEIGHBOR PHARMACY #5849 (IL),retailer,0.00017569835,0.0002943193,0.2674460444669272,0.16058535440283792,642
RITE AID #7142 (NJ),retailer,0.00013343235,0.00022217141,0.267487272329547,0.1605812319658557,643
SUNRISE PHARMACY #1038 (NJ),retailer,0.00016205269,0.0002710257,0.2674223443686312,0.16056181689805873,644
CVS PHARMACY #7422 (NE),retailer,0.0024535276,0.0041825636,0.2559736478746178,0.15525721415308816,645
KROGER PHARMACY #3779 (SC),retailer,0.001466729,0.0024981035,0.2547839723185374,0.15386962487638287,646
QUALITY CARE PHARMACY #6849 (ID),retailer,0.0013980605,0.002380886,0.2545385617665436,0.1536754915176212,647
GOOD NEIGHBOR PHARMACY #3769 (AL),retailer,0.001379542,0.0023492752,0.2544581723431633,0.15361461347162045,648
QUALITY CARE PHARMACY #5658 (KS),retailer,0.0013190414,0.0022460008,0.254362508298824,0.15351590530089723,649
KROGER PHARMACY #9348 (RI),retailer,0.0012463431,0.0021219046,0.2544102587500867,0.15349491712616573,650
HARRIS TEETER PHARMACY #9689 (OK),retailer,0.0014588209,0.002484604,0.2541653834199481,0.15349307172894167,651
KROGER PHARMACY #9531 (NJ),retailer,0.0012247721,0.0020850834,0.2544013920625795,0.15347486859638984,652
WALMART PHARMACY #9460 (CT),retailer,0.0012364298,0.0021049834,0.2541840575407846,0.15335242789735812,653
WINN-DIXIE PHARMACY #6356 (UT),retailer,0.001131112,0.0019252066,0.2541746134362448,0.1532748507008115,654
HOMETOWN PHARMACY #9630 (AL),retailer,0.0009336729,0.0015881784,0.2538452069439532,0.15294239553445452,655
CVS PHARMACY #6414 (OK),retailer,0.00090395036,0.0015374426,0.2537981090239919,0.15289384244866963,656
WALGREENS #3121 (SC),retailer,0.0008149698,0.0013855529,0.2536904012655666,0.1527684619177215,657
HOMETOWN PHARMACY #5274 (NY),retailer,0.00078577123,0.0013357111,0.2536877224094483,0.15274691789811107,658
MEDICO PHARMACY #4635 (MT),retailer,0.0007157209,0.0012161358,0.2535843658169995,0.15263707380545044,659
FAMILY CARE PHARMACY #3097 (SC),retailer,0.0006035093,0.0010245907,0.2535480867650098,0.15253868832868814,660
GOOD NEIGHBOR PHARMACY #4363 (OK),retailer,0.0005954243,0.0010107899,0.2535495378577106,0.15253403868616291,661
HEALTH MART PHARMACY #7354 (RI),retailer,0.0005764447,0.0009783917,0.2534639817232147,0.1524697457391511,662
GOOD NEIGHBOR PHARMACY #6942 (ME),retailer,0.00050596887,0.00085809006,0.2534349711588052,0.1524042187197746,663
VILLAGE PHARMACY #4526 (UT),retailer,0.0005684135,0.0009646825,0.2533558253995127,0.15239936823029906,664
WINN-DIXIE PHARMACY #9341 (ND),retailer,0.0005506633,0.0009343824,0.2533610010053232,0.15239035356552613,665
WALGREENS #3078 (MA),retailer,0.0005494905,0.00093238073,0.2533403235932822,0.15237714644282183,666
QUALITY CARE PHARMACY #7081 (NJ),retailer,0.00052931096,0.0008979348,0.2533398973990571,0.1523631123617681,667
RITE AID #5521 (NE),retailer,0.00049763796,0.0008438682,0.2532945249870841,0.15231426226562556,668
HARRIS TEETER PHARMACY #6283 (CA),retailer,0.00044445184,0.00075308024,0.2532539099555522,0.1522535780691391,669
HARRIS TEETER PHARMACY #6458 (CO),retailer,0.00045168414,0.00076542544,0.2532433694184642,0.15225219182290373,670
HEALTH MART PHARMACY #6840 (FL),retailer,0.00055467564,0.00094123173,0.2531214002766409,0.15224933287560444,671
KROGER PHARMACY #8420 (MT),retailer,0.00042908662,0.00072685257,0.2532287789863212,0.15222800842983575,672
CORNER DRUG STORE #2632 (NV),retailer,0.0004015038,0.0006797681,0.2531718087189086,0.15217499248220773,673
WINN-DIXIE PHARMACY #1109 (AL),retailer,0.00022103116,0.00037170254,0.2529445894287022,0.15191543467874963,674
SUNRISE PHARMACY #3130 (NJ),retailer,0.0008703722,0.0014801242,0.2521860433173363,0.1519036756673267,675
QUALITY CARE PHARMACY #6470 (OK),retailer,0.00021302782,0.0003580408,0.2529308073436547,0.1519017007324435,676
HOMETOWN PHARMACY #1915 (DE),retailer,0.00084727904,0.0014407048,0.2521905272211365,0.1518905982527573,677
GOOD NEIGHBOR PHARMACY #7534 (MS),retailer,0.0008057523,0.0013698189,0.2521979821739343,0.15186671687582118,678
