date,stress_score,stress_level,n_indicators,Diesel_Sales_Prices,Truck_Spot_Rates,Containerships_Await,Freight_Transportati,Inventory_to_Sales_R
2024-06-16,0.4325478940974899,MEDIUM,5,0.5300353356890459,0.4010416666666667,0.32550335570469796,0.1461538461538462,0.6538461538461539
2024-06-23,0.43174002336424344,MEDIUM,5,0.5669014084507042,0.4010416666666667,0.2833333333333333,0.1461538461538462,0.6538461538461539
2024-06-30,0.4211900115352622,MEDIUM,5,0.5754385964912281,0.4010416666666667,0.19536423841059603,0.1461538461538462,0.6538461538461539
2024-07-07,0.4073002339374779,MEDIUM,5,0.6013986013986014,0.4010416666666667,0.15460526315789475,0.21212121212121215,0.5075757575757576
2024-07-14,0.39996745324826743,LOW,5,0.627177700348432,0.4010416666666667,0.11764705882352941,0.21212121212121215,0.5075757575757576
2024-07-21,0.3857678522330854,LOW,5,0.6041666666666666,0.4010416666666667,0.012987012987012988,0.21212121212121215,0.5075757575757576
2024-07-28,0.38222288443120844,LOW,5,0.5709342560553633,0.4010416666666667,0.19032258064516128,0.21212121212121215,0.5075757575757576
2024-08-04,0.38518916492952027,LOW,5,0.5655172413793104,0.4010416666666667,0.2724358974358974,0.04477611940298509,0.6567164179104478
2024-08-11,0.3863212647631994,LOW,5,0.5567010309278351,0.4010416666666667,0.24203821656050956,0.04477611940298509,0.6567164179104478
2024-08-18,0.39801509358757664,LOW,5,0.523972602739726,0.4010416666666667,0.36075949367088606,0.04477611940298509,0.6567164179104478
2024-08-25,0.39294552673773764,LOW,5,0.5221843003412969,0.4010416666666667,0.16352201257861634,0.04477611940298509,0.6567164179104478
2024-09-01,0.3920227365514505,LOW,5,0.5068027210884354,0.4010416666666667,0.246875,0.3088235294117647,0.5
2024-09-08,0.392639741290733,LOW,5,0.49830508474576274,0.4010416666666667,0.246875,0.3088235294117647,0.5
2024-09-15,0.3905695108307629,LOW,5,0.4864864864864865,0.4010416666666667,0.2857142857142857,0.3088235294117647,0.5
2024-09-22,0.3922638462828978,LOW,5,0.48484848484848486,0.4010416666666667,0.16358024691358025,0.3088235294117647,0.5
2024-09-29,0.3962940368501899,LOW,5,0.4865771812080537,0.4010416666666667,0.35276073619631904,0.3088235294117647,0.5
2024-10-06,0.40798445245233117,MEDIUM,5,0.4882943143812709,0.4010416666666667,0.5182926829268293,0.1159420289855072,0.6594202898550725
2024-10-13,0.4092355070617617,MEDIUM,5,0.49333333333333335,0.4010416666666667,0.32727272727272727,0.1159420289855072,0.6594202898550725
2024-10-20,0.4243669794677397,MEDIUM,5,0.5116279069767442,0.4010416666666667,0.4578313253012048,0.1159420289855072,0.6594202898550725
2024-10-27,0.4277906480880214,MEDIUM,5,0.4867549668874172,0.4010416666666667,0.44610778443113774,0.1159420289855072,0.6594202898550725
2024-11-03,0.43310514148295776,MEDIUM,5,0.49174917491749176,0.4010416666666667,0.44642857142857145,0.5142857142857142,0.4928571428571429
2024-11-10,0.449706655223647,MEDIUM,5,0.4769736842105263,0.4010416666666667,0.5059171597633136,0.5142857142857142,0.4928571428571429
2024-11-17,0.4561265469743048,MEDIUM,5,0.4721311475409836,0.4010416666666667,0.46176470588235297,0.5142857142857142,0.4928571428571429
2024-11-24,0.4587539692028062,MEDIUM,5,0.47058823529411764,0.4010416666666667,0.34502923976608185,0.5142857142857142,0.4928571428571429
2024-12-01,0.4430547637771928,MEDIUM,5,0.4837133550488599,0.4010416666666667,0.3168604651162791,0.3802816901408451,0.39436619718309857
2024-12-08,0.41891635575926645,MEDIUM,5,0.487012987012987,0.4010416666666667,0.18497109826589594,0.3802816901408451,0.39436619718309857
2024-12-15,0.39313450599799166,LOW,5,0.4627831715210356,0.4010416666666667,0.13218390804597702,0.3802816901408451,0.39436619718309857
2024-12-22,0.3751882018065637,LOW,5,0.47096774193548385,0.4010416666666667,0.16,0.3802816901408451,0.39436619718309857
2024-12-29,0.36605200061260756,LOW,5,0.4630225080385852,0.4010416666666667,0.16,0.3802816901408451,0.39436619718309857
2025-01-05,0.38863467564894066,LOW,5,0.47435897435897434,0.4010416666666667,0.45738636363636365,0.5347222222222222,0.5
2025-01-12,0.4123416934593803,MEDIUM,5,0.5047923322683706,0.4010416666666667,0.3587570621468927,0.5347222222222222,0.5
2025-01-19,0.4364266919871467,MEDIUM,5,0.5159235668789809,0.4010416666666667,0.3904494382022472,0.5347222222222222,0.5
2025-01-26,0.4654490058873285,MEDIUM,5,0.5619047619047619,0.4010416666666667,0.42178770949720673,0.5347222222222222,0.5
2025-02-02,0.4639862943248846,MEDIUM,5,0.5443037974683544,0.4010416666666667,0.5722222222222222,0.3356164383561644,0.3904109589041096
2025-02-09,0.4657609790902205,MEDIUM,5,0.5457413249211357,0.4010416666666667,0.574585635359116,0.3356164383561644,0.3904109589041096
2025-02-16,0.4662856711919756,MEDIUM,5,0.5471698113207547,0.4010416666666667,0.5934065934065934,0.3356164383561644,0.3904109589041096
2025-02-23,0.46214161418145433,MEDIUM,5,0.554858934169279,0.4010416666666667,0.5792349726775956,0.3356164383561644,0.3904109589041096
2025-03-02,0.4580396103201475,MEDIUM,5,0.559375,0.4010416666666667,0.5597826086956522,0.2567567567567568,0.35135135135135137
2025-03-09,0.4371384514238949,MEDIUM,5,0.5233644859813084,0.4010416666666667,0.27297297297297296,0.2567567567567568,0.35135135135135137
2025-03-16,0.4227533981895213,MEDIUM,5,0.4968944099378882,0.4010416666666667,0.45698924731182794,0.2567567567567568,0.35135135135135137
2025-03-23,0.39664145722314015,LOW,5,0.48297213622291024,0.4010416666666667,0.23529411764705882,0.2567567567567568,0.35135135135135137
2025-03-30,0.38955558681922176,LOW,5,0.49382716049382713,0.4010416666666667,0.5,0.2567567567567568,0.35135135135135137
2025-04-06,0.3980069708570544,LOW,5,0.5076923076923077,0.4010416666666667,0.4576719576719577,0.26,0.35333333333333333
2025-04-13,0.38009631067776983,LOW,5,0.5306748466257669,0.4010416666666667,0.05263157894736842,0.26,0.35333333333333333
2025-04-20,0.37571870754516945,LOW,5,0.4954128440366973,0.4010416666666667,0.12827225130890052,0.26,0.35333333333333333
2025-04-27,0.3595004051472431,LOW,5,0.4603658536585366,0.4010416666666667,0.21354166666666666,0.26,0.35333333333333333
2025-05-04,0.3438059248924292,LOW,5,0.45288753799392095,0.4010416666666667,0.025906735751295335,0.45394736842105265,0.40789473684210525
2025-05-11,0.34741840567872495,LOW,5,0.4484848484848485,0.4010416666666667,0.041237113402061855,0.45394736842105265,0.40789473684210525
2025-05-18,0.3467735176389768,LOW,5,0.43655589123867067,0.4010416666666667,0.002564102564102564,0.45394736842105265,0.40789473684210525
2025-05-25,0.3475741540381534,LOW,5,0.4683734939759036,0.4010416666666667,0.03316326530612245,0.45394736842105265,0.40789473684210525
2025-06-01,0.34838840104217567,LOW,5,0.44144144144144143,0.4010416666666667,0.09898477157360407,0.4545454545454546,0.35064935064935066
2025-06-08,0.34659256678675066,LOW,5,0.4281437125748503,0.4010416666666667,0.07323232323232323,0.4545454545454546,0.35064935064935066
2025-06-15,0.34435883979094256,LOW,5,0.43283582089552236,0.4010416666666667,0.005025125628140704,0.4545454545454546,0.35064935064935066
2025-06-22,0.34473907130434117,LOW,5,0.5029761904761905,0.4010416666666667,0.04,0.4545454545454546,0.35064935064935066
2025-06-29,0.35189038438232667,LOW,5,0.629080118694362,0.4010416666666667,0.007462686567164179,0.4545454545454546,0.35064935064935066
2025-07-06,0.35314756432819266,LOW,5,0.6020710059171598,0.4010416666666667,0.22524752475247525,0.038461538461538436,0.3076923076923077
2025-07-13,0.35141161340959554,LOW,5,0.6135693215339233,0.4010416666666667,0.08866995073891626,0.038461538461538436,0.3076923076923077
2025-07-20,0.3509760263251114,LOW,5,0.6191176470588236,0.4010416666666667,0.23039215686274508,0.038461538461538436,0.3076923076923077
2025-07-27,0.34366365245524655,LOW,5,0.656891495601173,0.4010416666666667,0.17073170731707318,0.038461538461538436,0.3076923076923077
2025-08-03,0.3377208672667004,LOW,5,0.6491228070175439,0.4010416666666667,0.04611650485436893,0.03797468354430378,0.310126582278481
2025-08-10,0.34723851641089154,LOW,5,0.6443148688046647,0.4010416666666667,0.2391304347826087,0.03797468354430378,0.310126582278481
2025-08-17,0.3438435060466317,LOW,5,0.6075581395348837,0.4010416666666667,0.17548076923076922,0.03797468354430378,0.310126582278481
2025-08-24,0.33476828772087125,LOW,5,0.572463768115942,0.4010416666666667,0.09330143540669857,0.03797468354430378,0.310126582278481
2025-08-31,0.3414061185837347,LOW,5,0.569364161849711,0.4010416666666667,0.2785714285714286,0.03797468354430378,0.310126582278481
2025-09-07,0.3559002375964795,LOW,5,0.600864553314121,0.4010416666666667,0.4881516587677725,0.16249999999999998,0.3125
2025-09-14,0.3590735459222341,LOW,5,0.6206896551724138,0.4010416666666667,0.12735849056603774,0.16249999999999998,0.3125
2025-09-21,0.3617337492429409,LOW,5,0.6060171919770774,0.4010416666666667,0.009389671361502348,0.16249999999999998,0.3125
2025-09-28,0.3643601289086457,LOW,5,0.6085714285714285,0.4010416666666667,0.18691588785046728,0.16249999999999998,0.3125
2025-10-05,0.36284936194798667,LOW,5,0.6111111111111112,0.4010416666666667,0.09767441860465116,0.5617283950617284,0.3765432098765432
2025-10-12,0.37510099008682674,LOW,5,0.5625,0.4010416666666667,0.09767441860465116,0.5617283950617284,0.3765432098765432
2025-10-19,0.3927405916766784,LOW,5,0.5396600566572238,0.4010416666666667,0.09767441860465116,0.5617283950617284,0.3765432098765432
2025-10-26,0.39921859645849134,LOW,5,0.5056497175141242,0.4010416666666667,0.09767441860465116,0.5617283950617284,0.3765432098765432
2025-11-02,0.3770745817378277,LOW,5,0.5746478873239437,0.4010416666666667,0.09767441860465116,0.09756097560975607,0.31097560975609756
2025-11-09,0.36032574041397436,LOW,5,0.6123595505617978,0.4010416666666667,0.09767441860465116,0.09756097560975607,0.31097560975609756
2025-11-16,0.34944901047366617,LOW,5,0.6834733893557423,0.4010416666666667,0.09767441860465116,0.09756097560975607,0.31097560975609756
2025-11-23,0.35005449533561933,LOW,5,0.7039106145251397,0.4010416666666667,0.25925925925925924,0.09756097560975607,0.31097560975609756
2025-11-30,0.35991411358504194,LOW,5,0.6796657381615598,0.4010416666666667,0.16359447004608296,0.09756097560975607,0.31097560975609756
2025-12-07,0.3631565583884323,LOW,5,0.6194444444444445,0.4010416666666667,0.09862385321100918,0.22891566265060237,0.25301204819277107
2025-12-14,0.3630785954240865,LOW,5,0.5318559556786704,0.4010416666666667,0.23059360730593606,0.22891566265060237,0.25301204819277107
2025-12-21,0.3510236876148118,LOW,5,0.4889502762430939,0.4010416666666667,0.2318181818181818,0.22891566265060237,0.25301204819277107
2025-12-28,0.3411094780883741,LOW,5,0.45041322314049587,0.4010416666666667,0.19683257918552036,0.22891566265060237,0.25301204819277107
2026-01-04,0.3335752410049263,LOW,5,0.42032967032967034,0.4010416666666667,0.19683257918552036,0.22891566265060237,0.25301204819277107
2026-01-11,0.33607949244834023,LOW,5,0.40684931506849314,0.4010416666666667,0.4369369369369369,0.22891566265060237,0.25301204819277107
2026-01-18,0.3285555909060044,LOW,5,0.39617486338797814,0.4010416666666667,0.19730941704035873,0.22891566265060237,0.25301204819277107
2026-01-25,0.32272180618943136,LOW,5,0.4359673024523161,0.4010416666666667,0.09821428571428571,0.22891566265060237,0.25301204819277107
2026-02-01,0.3216436911920389,LOW,5,0.5054347826086957,0.4010416666666667,0.06888888888888889,0.22891566265060237,0.25301204819277107
2026-02-08,0.31236605212631097,LOW,5,0.5528455284552846,0.4010416666666667,0.06888888888888889,0.22891566265060237,0.25301204819277107
2026-02-15,0.32672240165480704,LOW,5,0.5554054054054054,0.4010416666666667,0.2853982300884956,0.22891566265060237,0.25301204819277107
2026-02-22,0.3335495503372088,LOW,5,0.5673854447439353,0.4010416666666667,0.07048458149779736,0.22891566265060237,0.25301204819277107
2026-03-01,0.35110279757111873,LOW,5,0.6747311827956989,0.4010416666666667,0.20833333333333334,0.22891566265060237,0.25301204819277107
2026-03-08,0.3711527200969019,LOW,5,0.7278820375335121,0.4010416666666667,0.25109170305676853,0.22891566265060237,0.25301204819277107
2026-03-15,0.39962405120104716,LOW,5,0.8983957219251337,0.4010416666666667,0.4260869565217391,0.22891566265060237,0.25301204819277107
