date,manufacturer,distributor,retailer,retailer_state,quantity,z_quantity,flag_volume,flag_frequency,flag_surge,flag_concentration,flag_iforest,iforest_score,anomaly_score,ensemble_proba
2010-07-04,LANNETT COMPANY INC,AMERISOURCEBERGEN DRUG CORP,HARRIS TEETER PHARMACY #4342 (ME),ME,20000,76.55470120059356,True,False,True,False,True,0.7102612953265559,3,0.9883600890878622
2010-11-28,PURDUE PHARMA LP,AMERISOURCEBERGEN DRUG CORP,CVS PHARMACY #5105 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.690906963659877,2,0.9883575629253514
2008-10-13,SANDOZ INC,PENN PHARMACEUTICAL SERVICES INC,HOMETOWN PHARMACY #6513 (WV),WV,20000,76.55470120059356,True,False,False,False,True,0.6878837690678107,2,0.9883253017676579
2009-12-21,MYLAN PHARMACEUTICALS INC,DIRECT RX,HOMETOWN PHARMACY #5274 (NY),NY,20000,76.55470120059356,True,False,False,False,True,0.6861588451668336,2,0.9883068884751385
2014-09-22,ENDO PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #3668 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6723853827939188,2,0.9882493125202257
2013-09-24,WATSON LABORATORIES INC,PRESCRIPTION SUPPLY INC,CORNER DRUG STORE #3385 (IN),IN,20000,76.55470120059356,True,False,False,False,True,0.6744085566287622,2,0.9882239453973752
2012-04-08,JANSSEN PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,WALGREENS #3635 (NC),NC,20000,76.55470120059356,True,False,False,False,True,0.6775945768973705,2,0.9882167009229234
2009-12-13,SUN PHARMA GLOBAL INC,PENN PHARMACEUTICAL SERVICES INC,FAMILY CARE PHARMACY #3203 (KY),KY,20000,76.55470120059356,True,False,False,False,True,0.6750216632047292,2,0.9882035487274069
2009-04-22,ABBOTT LABORATORIES,MORRIS & DICKSON CO LLC,WALGREENS #8038 (IN),IN,57979,223.77587679922348,True,False,False,False,True,0.7115194826866534,2,0.9881484313595876
2012-11-12,ABBOTT LABORATORIES,DIRECT RX,WALMART PHARMACY #4214 (AR),AR,20000,76.55470120059356,True,False,False,False,True,0.6751783547536264,2,0.9879661035099303
2009-01-07,CADISTA PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,COMMUNITY PHARMACY #7046 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6767963882376826,2,0.9879282158983412
2008-01-17,SANDOZ INC,AMERISOURCEBERGEN DRUG CORP,PEOPLES PHARMACY #9504 (KY),KY,20000,76.55470120059356,True,False,False,False,True,0.676542674877566,2,0.9879248262886481
2011-11-30,ABBOTT LABORATORIES,MCKESSON CORPORATION,GOOD NEIGHBOR PHARMACY #2790 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6944305045633056,2,0.9878365502424364
2009-03-01,MALLINCKRODT LLC,AMERISOURCEBERGEN DRUG CORP,HEALTH MART PHARMACY #5260 (PA),PA,20428,78.21379341355897,True,False,False,False,True,0.6872256252763886,2,0.9878283696491365
2008-11-21,VINTAGE PHARMACEUTICALS LLC,MORRIS & DICKSON CO LLC,MEDICO PHARMACY #1628 (FL),FL,20000,76.55470120059356,True,False,False,False,True,0.69483048265683,2,0.9878163140292806
2011-09-29,JANSSEN PHARMACEUTICALS INC,ANDA INC,CORNER DRUG STORE #5842 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6769401490754909,2,0.9877954006210968
2014-05-02,SANDOZ INC,GULF COAST MEDICAL SUPPLY,WALGREENS #9879 (MD),MD,20000,76.55470120059356,True,False,False,False,True,0.6753562606683053,2,0.9877884123614313
2009-09-28,MYLAN PHARMACEUTICALS INC,MIAMI-LUKEN INC,WINN-DIXIE PHARMACY #8561 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6792709789654084,2,0.9877330689476495
2010-04-22,QUALITEST PHARMACEUTICALS,MORRIS & DICKSON CO LLC,HEALTH MART PHARMACY #5901 (NE),NE,22117,84.76100544089213,True,False,False,False,True,0.6979222686388735,2,0.9876937936368119
2009-12-30,TEVA PHARMACEUTICALS USA INC,DAKOTA DRUG INC,RITE AID #7819 (CA),CA,20000,76.55470120059356,True,False,False,False,True,0.6753562606683053,2,0.9876933258953421
2014-02-28,JANSSEN PHARMACEUTICALS INC,MIAMI-LUKEN INC,WALMART PHARMACY #6240 (NC),NC,99,-0.5892103186232326,False,True,False,False,True,0.641561472850997,2,0.9876703907121666
2010-02-07,VINTAGE PHARMACEUTICALS LLC,PENN PHARMACEUTICAL SERVICES INC,HOMETOWN PHARMACY #6513 (WV),WV,20000,76.55470120059356,True,False,False,False,True,0.6698610020406793,2,0.987663047100788
2010-08-23,SANDOZ INC,SMITH DRUG COMPANY,HARRIS TEETER PHARMACY #4474 (IN),IN,20000,76.55470120059356,True,False,False,False,True,0.6859283795324737,2,0.9876527694903104
2011-07-31,SUN PHARMA GLOBAL INC,AMERISOURCEBERGEN DRUG CORP,COMMUNITY PHARMACY #2490 (KY),KY,33059,127.17639561441457,True,False,True,False,True,0.7209494080201463,3,0.9876136800544156
2013-10-09,HIKMA PHARMACEUTICALS,HENRY SCHEIN INC,COMMUNITY PHARMACY #4854 (WY),WY,20000,76.55470120059356,True,False,True,False,True,0.7214963740846578,3,0.9875859569031074
2010-04-13,ABBOTT LABORATORIES,BURLINGTON DRUG COMPANY INC,COMMUNITY PHARMACY #9318 (AL),AL,20000,76.55470120059356,True,False,False,False,True,0.6952669041361266,2,0.9875646556110799
2010-05-04,JANSSEN PHARMACEUTICALS INC,NATIONAL WHOLESALE DRUG CO INC,QUALITY CARE PHARMACY #3860 (VA),VA,20000,76.55470120059356,True,False,False,False,True,0.6769769342084596,2,0.987560030818007
2013-05-05,ENDO PHARMACEUTICALS INC,MIAMI-LUKEN INC,HOMETOWN PHARMACY #7311 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6763656530486688,2,0.9875280619002025
2012-10-30,QUALITEST PHARMACEUTICALS,GULF COAST MEDICAL SUPPLY,WALGREENS #8038 (IN),IN,20000,76.55470120059356,True,False,False,False,True,0.67128295611813,2,0.9874789573423659
2010-10-15,HIKMA PHARMACEUTICALS,SMITH DRUG COMPANY,WALMART PHARMACY #6376 (OH),OH,20000,76.55470120059356,True,False,True,False,True,0.7006637027983235,3,0.9873484583103459
2013-02-06,AMNEAL PHARMACEUTICALS LLC,KINRAY LLC,GOOD NEIGHBOR PHARMACY #6452 (TX),TX,7616,28.54956576750071,True,False,False,False,True,0.6745805886035346,2,0.9873417927748593
2010-03-21,ABBOTT LABORATORIES,CARDINAL HEALTH INC,QUALITY CARE PHARMACY #4665 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.683923620224768,2,0.9872776130244224
2013-01-06,AMNEAL PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,CVS PHARMACY #5105 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.6781546116070004,2,0.9872681270785877
2010-09-08,MYLAN PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,HOMETOWN PHARMACY #6387 (NC),NC,2055,6.992996149975734,True,True,True,False,True,0.6821678336973969,4,0.9871869151813022
2009-02-11,SANDOZ INC,KINRAY LLC,COMMUNITY PHARMACY #5405 (TX),TX,20000,76.55470120059356,True,False,False,False,True,0.6746053539015836,2,0.9871791455769925
2012-05-24,MYLAN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,MAIN STREET PHARMACY #6380 (KS),KS,20000,76.55470120059356,True,False,True,False,True,0.7117044186449549,3,0.9871771306364017
2010-03-24,RHODES TECHNOLOGIES,CARDINAL HEALTH INC,CORNER DRUG STORE #3031 (NE),NE,20000,76.55470120059356,True,False,False,False,True,0.6870879650240508,2,0.98716264106131
2011-03-05,IMPAX LABORATORIES INC,MIAMI-LUKEN INC,COMMUNITY PHARMACY #7647 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6773037559281129,2,0.9871059955268269
2011-02-15,HIKMA PHARMACEUTICALS,BURLINGTON DRUG COMPANY INC,MEDICO PHARMACY #2352 (OK),OK,20000,76.55470120059356,True,False,True,False,True,0.7229623250641536,3,0.9870955308859314
2012-08-13,SANDOZ INC,PRESCRIPTION SUPPLY INC,HOMETOWN PHARMACY #6061 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6820481558886587,2,0.9870502553740992
2012-10-31,ENDO PHARMACEUTICALS INC,DAKOTA DRUG INC,FAMILY CARE PHARMACY #6977 (NC),NC,20000,76.55470120059356,True,False,False,False,True,0.6778742272419045,2,0.9870244993387418
2012-05-30,VINTAGE PHARMACEUTICALS LLC,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #5569 (NC),NC,20000,76.55470120059356,True,False,False,False,True,0.6854255217915053,2,0.9870049832318615
2014-08-19,ACTAVIS PHARMA INC,BELLCO DRUG CORP,HARRIS TEETER PHARMACY #4306 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.673926054448677,2,0.9869853016291035
2009-01-26,MALLINCKRODT LLC,HD SMITH WHOLESALE DRUG CO,PEOPLES PHARMACY #6990 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.6722504249481301,2,0.9869633892878655
2012-05-25,ABBOTT LABORATORIES,NATIONAL WHOLESALE DRUG CO INC,HARRIS TEETER PHARMACY #9419 (IA),IA,7989,29.99545687833272,True,False,False,True,True,0.68017277334874,3,0.9869134411006524
2011-01-16,QUALITEST PHARMACEUTICALS,BURLINGTON DRUG COMPANY INC,WALGREENS #4571 (VA),VA,20000,76.55470120059356,True,False,False,False,True,0.6707680531746191,2,0.986829339886408
2014-08-28,IMPAX LABORATORIES INC,DAKOTA DRUG INC,WINN-DIXIE PHARMACY #6356 (UT),UT,20000,76.55470120059356,True,False,False,False,True,0.6708091409342606,2,0.9868256969980607
2008-07-14,WATSON LABORATORIES INC,HD SMITH WHOLESALE DRUG CO,COMMUNITY PHARMACY #9436 (WV),WV,20000,76.55470120059356,True,False,False,False,True,0.6793395372198879,2,0.9868094931621084
2007-10-30,JANSSEN PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,RITE AID #9322 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6708091409342606,2,0.9867882691838361
2011-01-08,WATSON LABORATORIES INC,MORRIS & DICKSON CO LLC,PEOPLES PHARMACY #3390 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6919818329876712,2,0.9867851721873656
2013-07-26,LANNETT COMPANY INC,CARDINAL HEALTH INC,WALGREENS #8038 (IN),IN,20000,76.55470120059356,True,False,False,False,True,0.6777383678854912,2,0.9867779018630308
2013-12-26,SANDOZ INC,MORRIS & DICKSON CO LLC,PUBLIX PHARMACY #7202 (CT),CT,20000,76.55470120059356,True,False,False,False,True,0.6708091409342606,2,0.9867513476527859
2008-05-27,JANSSEN PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,GOOD NEIGHBOR PHARMACY #5339 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6708091409342606,2,0.9866821556203039
2012-05-13,PURDUE PHARMA LP,DIRECT RX,MAIN STREET PHARMACY #3220 (NV),NV,20000,76.55470120059356,True,False,False,False,True,0.6855539373568248,2,0.9866709983787184
2014-02-02,WATSON LABORATORIES INC,HD SMITH WHOLESALE DRUG CO,SUNRISE PHARMACY #7649 (PA),PA,5924,21.990724589142093,True,False,False,False,True,0.6799854178524215,2,0.9866692586165922
2014-08-29,MALLINCKRODT LLC,NATIONAL WHOLESALE DRUG CO INC,FAMILY CARE PHARMACY #1327 (ND),ND,10489,39.68641606621484,True,False,False,False,True,0.6643850467071162,2,0.9866103726377059
2010-11-27,TEVA PHARMACEUTICALS USA INC,HD SMITH WHOLESALE DRUG CO,MEDICO PHARMACY #8971 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6919642447801009,2,0.9865762756097844
2008-08-02,PURDUE PHARMA LP,HENRY SCHEIN INC,VILLAGE PHARMACY #9720 (VA),VA,20000,76.55470120059356,True,False,False,False,True,0.6661098540684287,2,0.9865353622022985
2012-07-07,WATSON LABORATORIES INC,HD SMITH WHOLESALE DRUG CO,QUALITY CARE PHARMACY #3729 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.6812964883807953,2,0.9864906650328754
2009-10-27,SUN PHARMA GLOBAL INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #2825 (IA),IA,9393,35.43789955824732,True,False,False,False,True,0.6718514899845716,2,0.9864513905924248
2012-08-30,SUN PHARMA GLOBAL INC,KEYSOURCE MEDICAL INC,WALMART PHARMACY #1339 (NC),NC,6253,23.26605481826738,True,True,False,False,True,0.6665850836650525,3,0.9863385711921242
2009-02-04,SUN PHARMA GLOBAL INC,ANDA INC,HOMETOWN PHARMACY #9727 (AK),AK,4043,14.699246896179591,True,False,False,False,True,0.6633118496595292,2,0.9863305855350811
2014-08-15,ACTAVIS PHARMA INC,BELLCO DRUG CORP,PUBLIX PHARMACY #1697 (MI),MI,3964,14.393012585842516,True,True,False,False,True,0.6497049900753027,3,0.986255567555836
2014-04-06,ABBOTT LABORATORIES,KEYSOURCE MEDICAL INC,MEDICO PHARMACY #8978 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6620008139596164,2,0.9862319579336851
2011-11-25,TEVA PHARMACEUTICALS USA INC,ANDA INC,HARRIS TEETER PHARMACY #7528 (IN),IN,20000,76.55470120059356,True,False,True,False,True,0.695704321072333,3,0.9862284991834102
2011-03-23,JANSSEN PHARMACEUTICALS INC,SMITH DRUG COMPANY,VILLAGE PHARMACY #8618 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6871462587851075,2,0.9862214889097423
2012-09-07,TEVA PHARMACEUTICALS USA INC,KINRAY LLC,WALGREENS #8885 (WI),WI,20000,76.55470120059356,True,False,False,False,True,0.6855539373568248,2,0.9862093091720266
2014-05-14,VINTAGE PHARMACEUTICALS LLC,DIRECT RX,RITE AID #9320 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6716500606558408,2,0.9862057892308597
2010-09-26,AMNEAL PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,WINN-DIXIE PHARMACY #2880 (MI),MI,54659,210.90628299771603,True,False,True,False,True,0.7371222760317511,3,0.9861418236838317
2012-12-21,MYLAN PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,PEOPLES PHARMACY #6564 (IN),IN,4749,17.4359737708375,True,False,False,False,True,0.6509578689084483,2,0.986137841936026
2008-01-01,PAR PHARMACEUTICAL INC,SMITH DRUG COMPANY,KROGER PHARMACY #3100 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6750098146890245,2,0.9860022633273753
2009-07-04,ENDO PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,VILLAGE PHARMACY #8587 (CT),CT,20000,76.55470120059356,True,False,False,False,True,0.6745376487903876,2,0.985984002207045
2007-02-18,ACTAVIS PHARMA INC,BELLCO DRUG CORP,CORNER DRUG STORE #4480 (IN),IN,20000,76.55470120059356,True,False,False,False,True,0.6621089902348045,2,0.9859743856023611
2012-01-08,SUN PHARMA GLOBAL INC,DAKOTA DRUG INC,CVS PHARMACY #6414 (OK),OK,20000,76.55470120059356,True,False,False,False,True,0.6812964883807953,2,0.9859548197316387
2012-04-19,JANSSEN PHARMACEUTICALS INC,HENRY SCHEIN INC,CORNER DRUG STORE #2658 (AK),AK,5813,21.56044600120013,True,False,False,True,True,0.6784484630026119,3,0.9859085524703578
2013-05-22,QUALITEST PHARMACEUTICALS,GULF COAST MEDICAL SUPPLY,HARRIS TEETER PHARMACY #9191 (IN),IN,20000,76.55470120059356,True,False,False,False,True,0.6708873025076466,2,0.9857956232824858
2009-05-15,RHODES TECHNOLOGIES,PRESCRIPTION SUPPLY INC,MAIN STREET PHARMACY #5473 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.6656593256846874,2,0.9857730304127115
2010-01-02,RHODES TECHNOLOGIES,DAKOTA DRUG INC,HOMETOWN PHARMACY #4482 (KY),KY,20000,76.55470120059356,True,False,False,False,True,0.6650115484908987,2,0.9857533134804495
2014-11-12,LANNETT COMPANY INC,DIRECT RX,CORNER DRUG STORE #2236 (KY),KY,20000,76.55470120059356,True,False,False,False,True,0.6636631043229405,2,0.9857277176637845
2011-03-16,CADISTA PHARMACEUTICALS INC,BELLCO DRUG CORP,KROGER PHARMACY #9499 (WI),WI,20000,76.55470120059356,True,False,True,False,True,0.722793669607534,3,0.9856972933816631
2011-07-23,AMNEAL PHARMACEUTICALS LLC,HENRY SCHEIN INC,MEDICO PHARMACY #4239 (VT),VT,20000,76.55470120059356,True,False,True,True,True,0.7586092366833872,4,0.9856824521078885
2010-10-17,IMPAX LABORATORIES INC,MCKESSON CORPORATION,HARRIS TEETER PHARMACY #9689 (OK),OK,20000,76.55470120059356,True,False,False,False,True,0.6891257683288058,2,0.9856626589868572
2009-12-01,JANSSEN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,MAIN STREET PHARMACY #8777 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6923102567694389,2,0.9856549174240362
2009-09-30,CADISTA PHARMACEUTICALS INC,DIRECT RX,MEDICO PHARMACY #9378 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.687690750060606,2,0.9856463891753886
2012-04-06,IMPAX LABORATORIES INC,KEYSOURCE MEDICAL INC,CVS PHARMACY #6302 (ID),ID,20000,76.55470120059356,True,False,True,False,True,0.7377364929207595,3,0.9856423587643798
2014-02-10,PAR PHARMACEUTICAL INC,KINRAY LLC,MAIN STREET PHARMACY #4656 (ME),ME,20000,76.55470120059356,True,False,False,False,True,0.6877284277481777,2,0.985636332290769
2011-12-18,IMPAX LABORATORIES INC,GULF COAST MEDICAL SUPPLY,VILLAGE PHARMACY #4459 (DE),DE,20000,76.55470120059356,True,False,True,False,True,0.7429238635769818,3,0.9856157363306906
2009-12-11,ACTAVIS PHARMA INC,DIRECT RX,VILLAGE PHARMACY #4294 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6780568003664388,2,0.9856001878634206
2009-06-01,MYLAN PHARMACEUTICALS INC,HENRY SCHEIN INC,WALMART PHARMACY #1339 (NC),NC,20000,76.55470120059356,True,False,False,False,True,0.6630826071087894,2,0.9855577640008296
2013-08-30,TEVA PHARMACEUTICALS USA INC,BELLCO DRUG CORP,CORNER DRUG STORE #6232 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6641122816336194,2,0.9855574228141363
2011-08-13,CADISTA PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,HARRIS TEETER PHARMACY #7261 (KY),KY,20000,76.55470120059356,True,False,False,False,True,0.6671472014067859,2,0.985499878973259
2011-05-17,SUN PHARMA GLOBAL INC,ANDA INC,GOOD NEIGHBOR PHARMACY #7746 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.6736529215233864,2,0.9854454941691647
2012-03-21,MALLINCKRODT LLC,DAKOTA DRUG INC,CVS PHARMACY #6466 (KY),KY,20000,76.55470120059356,True,False,True,False,True,0.6999535816110253,3,0.9854292047235383
2010-02-11,ABBOTT LABORATORIES,PENN PHARMACEUTICAL SERVICES INC,HEALTH MART PHARMACY #8815 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.6710472945780408,2,0.9854015473319601
2010-09-06,SANDOZ INC,KEYSOURCE MEDICAL INC,WALGREENS #1373 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6682999949624621,2,0.9853682610114148
2014-10-19,WATSON LABORATORIES INC,DAKOTA DRUG INC,VILLAGE PHARMACY #9720 (VA),VA,20000,76.55470120059356,True,False,False,False,True,0.6630475627804653,2,0.9853667882761511
2012-11-19,LANNETT COMPANY INC,SMITH DRUG COMPANY,VILLAGE PHARMACY #2028 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.6789069685348527,2,0.9853620309475752
2013-08-02,RHODES TECHNOLOGIES,PRESCRIPTION SUPPLY INC,QUALITY CARE PHARMACY #6849 (ID),ID,20000,76.55470120059356,True,False,False,False,True,0.6727821071798836,2,0.9853489098046869
2010-03-23,SUN PHARMA GLOBAL INC,NATIONAL WHOLESALE DRUG CO INC,KROGER PHARMACY #9531 (NJ),NJ,20000,76.55470120059356,True,False,False,False,True,0.6705934267194682,2,0.9853461717547428
2009-05-14,WATSON LABORATORIES INC,MORRIS & DICKSON CO LLC,CORNER DRUG STORE #6232 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6610128593312385,2,0.9853321618943857
2011-10-08,ENDO PHARMACEUTICALS INC,HENRY SCHEIN INC,FAMILY CARE PHARMACY #6977 (NC),NC,20000,76.55470120059356,True,False,False,False,True,0.6581700269875482,2,0.985319382269157
2014-05-22,PURDUE PHARMA LP,HENRY SCHEIN INC,RITE AID #3349 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.6606634402082897,2,0.9853073391939108
2011-10-11,HIKMA PHARMACEUTICALS,MIAMI-LUKEN INC,GOOD NEIGHBOR PHARMACY #5677 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6716635511668211,2,0.9851962429768901
2012-03-09,MALLINCKRODT LLC,HD SMITH WHOLESALE DRUG CO,QUALITY CARE PHARMACY #6507 (NC),NC,20000,76.55470120059356,True,False,True,False,True,0.6990070641272235,3,0.9851848607119187
2013-08-12,PURDUE PHARMA LP,DIRECT RX,HARRIS TEETER PHARMACY #1096 (WV),WV,20000,76.55470120059356,True,False,True,False,True,0.7153019306518288,3,0.985165843667131
2008-06-15,PAR PHARMACEUTICAL INC,HD SMITH WHOLESALE DRUG CO,WINN-DIXIE PHARMACY #5962 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6606634402082897,2,0.9851437935541931
2009-08-23,QUALITEST PHARMACEUTICALS,MCKESSON CORPORATION,WALMART PHARMACY #9312 (PA),PA,22341,85.62931538412637,True,False,False,False,True,0.6647763688759116,2,0.9851330461743064
2012-03-22,PAR PHARMACEUTICAL INC,PENN PHARMACEUTICAL SERVICES INC,FAMILY CARE PHARMACY #5612 (LA),LA,23141,88.73042232424864,True,False,False,False,True,0.6883046360679022,2,0.9851315604584493
2011-03-12,CADISTA PHARMACEUTICALS INC,MORRIS & DICKSON CO LLC,CORNER DRUG STORE #4480 (IN),IN,20000,76.55470120059356,True,False,True,False,True,0.7104786309700145,3,0.9851044868248771
2010-11-18,ENDO PHARMACEUTICALS INC,MIAMI-LUKEN INC,HARRIS TEETER PHARMACY #3473 (WV),WV,4206,15.331097435229506,True,True,False,False,True,0.651441567550563,3,0.9849621348827559
2008-12-18,IMPAX LABORATORIES INC,KINRAY LLC,PEOPLES PHARMACY #1397 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.6684319349752559,2,0.9849480983387394
2012-09-05,MALLINCKRODT LLC,DIRECT RX,GOOD NEIGHBOR PHARMACY #8844 (OK),OK,20000,76.55470120059356,True,False,False,False,True,0.6756494552085154,2,0.984877257114078
2014-01-01,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,WALMART PHARMACY #6240 (NC),NC,1553,5.047051545049006,True,True,False,False,True,0.639203340960367,3,0.9847673346076983
2013-01-08,SANDOZ INC,MORRIS & DICKSON CO LLC,WALGREENS #9211 (LA),LA,20000,76.55470120059356,True,False,False,False,True,0.6636631043229405,2,0.984746696591743
2010-01-30,VINTAGE PHARMACEUTICALS LLC,DIRECT RX,PEOPLES PHARMACY #2093 (AR),AR,20000,76.55470120059356,True,False,False,False,True,0.6693008369112814,2,0.9847311369907683
2011-05-22,QUALITEST PHARMACEUTICALS,ANDA INC,WALGREENS #3575 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.6688843399032506,2,0.9846972014895186
2014-04-12,LANNETT COMPANY INC,SMITH DRUG COMPANY,PEOPLES PHARMACY #7557 (OH),OH,20000,76.55470120059356,True,False,False,False,True,0.6880344600761699,2,0.9846939897525498
2009-06-22,PURDUE PHARMA LP,PRESCRIPTION SUPPLY INC,WALGREENS #9879 (MD),MD,20439,78.25643363398565,True,False,False,False,True,0.6715477395470303,2,0.9846884392142579
2009-06-25,JANSSEN PHARMACEUTICALS INC,NATIONAL WHOLESALE DRUG CO INC,PEOPLES PHARMACY #5108 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6680019497888521,2,0.9846423148435086
2011-04-10,HIKMA PHARMACEUTICALS,HD SMITH WHOLESALE DRUG CO,CORNER DRUG STORE #6200 (PA),PA,36394,140.1041351710493,True,False,True,False,True,0.7320916972532244,3,0.9846155772429199
2012-03-18,SANDOZ INC,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #2790 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6689551774734427,2,0.9845927955210048
2012-12-24,ACTAVIS PHARMA INC,BURLINGTON DRUG COMPANY INC,COMMUNITY PHARMACY #2490 (KY),KY,20000,76.55470120059356,True,False,False,False,True,0.6598889263412674,2,0.9845355271198744
2011-09-24,ENDO PHARMACEUTICALS INC,BELLCO DRUG CORP,PUBLIX PHARMACY #9833 (MI),MI,20000,76.55470120059356,True,False,False,False,True,0.6713510283123085,2,0.9845295272908531
2007-04-23,IMPAX LABORATORIES INC,AMERISOURCEBERGEN DRUG CORP,MEDICO PHARMACY #4938 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.6558962281216051,2,0.9845163219115359
2013-01-27,CADISTA PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #3872 (CT),CT,9242,34.852565623299235,True,False,False,False,True,0.6737359998005531,2,0.9844674390897838
2011-06-07,WATSON LABORATORIES INC,DAKOTA DRUG INC,WALGREENS #6088 (NV),NV,22707,87.04807180923231,True,False,False,False,True,0.6728761476381276,2,0.9844418935184053
2012-05-25,VINTAGE PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #8235 (MT),MT,20000,76.55470120059356,True,False,False,False,True,0.6872632774803745,2,0.9844104854326327
2009-04-17,VINTAGE PHARMACEUTICALS LLC,GULF COAST MEDICAL SUPPLY,WINN-DIXIE PHARMACY #6356 (UT),UT,20000,76.55470120059356,True,False,False,False,True,0.6715477395470303,2,0.9843636609820084
2013-12-13,MALLINCKRODT LLC,DIRECT RX,GOOD NEIGHBOR PHARMACY #5339 (PA),PA,23195,88.9397470427069,True,False,False,False,True,0.6642647064169971,2,0.9843542705666259
2009-11-30,HIKMA PHARMACEUTICALS,BURLINGTON DRUG COMPANY INC,GOOD NEIGHBOR PHARMACY #7697 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6742711284660972,2,0.9843529920111506
2009-11-13,IMPAX LABORATORIES INC,SMITH DRUG COMPANY,KROGER PHARMACY #8403 (NV),NV,20000,76.55470120059356,True,False,False,False,True,0.6683286879300189,2,0.9843508623343447
2008-02-24,CADISTA PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,WINN-DIXIE PHARMACY #8378 (VA),VA,20000,76.55470120059356,True,False,False,False,True,0.6596352051005874,2,0.9843382815295563
2013-01-08,TEVA PHARMACEUTICALS USA INC,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #5650 (PA),PA,20000,76.55470120059356,True,False,False,False,True,0.6679135735384546,2,0.9843211953150203
2012-08-23,ABBOTT LABORATORIES,SMITH DRUG COMPANY,SUNRISE PHARMACY #1937 (TN),TN,20000,76.55470120059356,True,False,False,False,True,0.6624757129102606,2,0.984215501209331
2012-06-18,SANDOZ INC,BELLCO DRUG CORP,KROGER PHARMACY #8012 (VA),VA,20000,76.55470120059356,True,False,False,False,True,0.6738233866084031,2,0.9841052351269036
